"id","pyrazinamide"
"SRR1144753",NA
"SRR1146380",NA
"SRR1162792",NA
"SRR1166871",NA
"SRR1144755",NA
"SRR1146283",NA
"SRR1163339",NA
"SRR1163381",NA
"SRR1144756",NA
"SRR1146378",NA
"SRR1163039",NA
"SRR1163448",NA
"SRR1144758",NA
"SRR1146320",NA
"SRR1162800",NA
"SRR1166876",NA
"SRR1144760",NA
"SRR1146293",NA
"SRR1162874",NA
"SRR1162986",NA
"SRR1144762",NA
"SRR1146290",NA
"SRR1163078",NA
"SRR1163478",NA
"SRR1144763",NA
"SRR1146333",NA
"SRR1162891",NA
"SRR1166909",NA
"SRR1144765",NA
"SRR1146296",NA
"SRR1163218",NA
"SRR1163473",NA
"SRR1144767",NA
"SRR1146418",NA
"SRR1162866",NA
"SRR1163077",NA
"SRR1144769",NA
"SRR1146347",NA
"SRR1162958",NA
"SRR1163046",NA
"SRR1144770",NA
"SRR1146315",NA
"SRR1163024",NA
"SRR1163176",NA
"SRR1144772",NA
"SRR1146339",NA
"SRR1163306",NA
"SRR1163459",NA
"SRR1144773",NA
"SRR1146363",NA
"SRR1163117",NA
"SRR1163464",NA
"SRR1144775",NA
"SRR1146294",NA
"SRR1162853",NA
"SRR1163003",NA
"SRR1144777",NA
"SRR1146383",NA
"SRR1162793",NA
"SRR1166913",NA
"SRR1144778",NA
"SRR1146316",NA
"SRR1162806",NA
"SRR1162851",NA
"SRR1144779",NA
"SRR1146268",NA
"SRR1162875",NA
"SRR1166929",NA
"SRR1144781",NA
"SRR1146355",NA
"SRR1162895",NA
"SRR1163206",NA
"SRR1144782",NA
"SRR1146324",NA
"SRR1163075",NA
"SRR1163355",NA
"SRR1144784",NA
"SRR1146330",NA
"SRR1162796",NA
"SRR1166925",NA
"SRR1144785",NA
"SRR1146301",NA
"SRR1163093",NA
"SRR1163179",NA
"SRR1144786",NA
"SRR1146354",NA
"SRR1163047",NA
"SRR1163417",NA
"SRR1144788",NA
"SRR1146325",NA
"SRR1162855",NA
"SRR1162865",NA
"SRR1144789",NA
"SRR1146416",NA
"SRR1163051",NA
"SRR1163146",NA
"SRR1144791",NA
"SRR1146277",NA
"SRR1163076",NA
"SRR1163465",NA
"SRR1144792",NA
"SRR1146306",NA
"SRR1163110",NA
"SRR1163174",NA
"SRR1144794",NA
"SRR1146379",NA
"SRR1162795",NA
"SRR1162845",NA
"SRR1144795",NA
"SRR1146415",NA
"SRR1162850",NA
"SRR1166936",NA
"SRR1144798",NA
"SRR1146376",NA
"SRR1163094",NA
"SRR1163490",NA
"SRR1144799",NA
"SRR1146319",NA
"SRR1162890",NA
"SRR1166873",NA
"SRR1144801",NA
"SRR1146368",NA
"SRR1162894",NA
"SRR1162899",NA
"SRR1144802",NA
"SRR1146413",NA
"SRR1163321",NA
"SRR1163418",NA
"SRR1144803",NA
"SRR1146343",NA
"SRR1163124",NA
"SRR1163212",NA
"SRR1144804",NA
"SRR1146278",NA
"SRR1163141",NA
"SRR1163300",NA
"SRR1144806",NA
"SRR1146342",NA
"SRR1162856",NA
"SRR1163122",NA
"SRR1144808",NA
"SRR1146309",NA
"SRR1162879",NA
"SRR1163123",NA
"SRR1144810",NA
"SRR1146417",NA
"SRR1162881",NA
"SRR1163087",NA
"SRR1144811",NA
"SRR1146349",NA
"SRR1162854",NA
"SRR1163230",NA
"SRR1144812",NA
"SRR1146282",NA
"SRR1162898",NA
"SRR1162998",NA
"SRR1144814",NA
"SRR1146329",NA
"SRR1163014",NA
"SRR1163128",NA
"SRR1144816",NA
"SRR1146359",NA
"SRR1163327",NA
"SRR1163344",NA
"SRR1144818",NA
"SRR1146334",NA
"SRR1163109",NA
"SRR1163488",NA
"SRR1144819",NA
"SRR1146377",NA
"SRR1162840",NA
"SRR1162863",NA
"SRR1144821",NA
"SRR1146384",NA
"SRR1162814",NA
"SRR1166818",NA
"SRR1144823",NA
"SRR1146276",NA
"SRR1163090",NA
"SRR1163116",NA
"SRR1144824",NA
"SRR1146338",NA
"SRR1162818",NA
"SRR1166813",NA
"SRR1144826",NA
"SRR1146285",NA
"SRR1163108",NA
"SRR1163239",NA
"SRR1144827",NA
"SRR1146352",NA
"SRR1163205",NA
"SRR1163350",NA
"SRR1144828",NA
"SRR1146381",NA
"SRR1162969",NA
"SRR1163008",NA
"SRR1144829",NA
"SRR1146374",NA
"SRR1162810",NA
"SRR1166923",NA
"SRR1144830",NA
"SRR1146373",NA
"SRR1162801",NA
"SRR1166874",NA
"SRR1144831",NA
"SRR1146414",NA
"SRR1163200",NA
"SRR1163358",NA
"SRR1144832",NA
"SRR1146302",NA
"SRR1162826",NA
"SRR1166924",NA
"SRR1144833",NA
"SRR1146289",NA
"SRR1162968",NA
"SRR1163085",NA
"SRR1144834",NA
"SRR1146286",NA
"SRR1163293",NA
"SRR1163305",NA
"SRR1158874",NA
"SRR1181073",NA
"SRR1181154",NA
"SRR1158890",1
"SRR1181157",1
"SRR1181158",1
"SRR1158898",NA
"SRR1181025",NA
"SRR1184036",NA
"SRR1158907",NA
"SRR1181132",NA
"SRR1181329",NA
"SRR1158923",NA
"SRR1181107",NA
"SRR1181311",NA
"SRR1158929",NA
"SRR1181069",NA
"SRR1181110",NA
"SRR1158931",0
"SRR1181046",0
"SRR1181304",0
"SRR1158939",NA
"SRR1181047",NA
"SRR1181111",NA
"SRR1158943",NA
"SRR1180990",NA
"SRR1184127",NA
"SRR1158946",1
"SRR1181104",1
"SRR1181248",1
"SRR1158950",1
"SRR1181007",1
"SRR1183663",1
"SRR1158989",1
"SRR1181074",1
"SRR1181309",1
"SRR1158990",1
"SRR1181082",1
"SRR1181159",1
"SRR1158998",NA
"SRR1181105",NA
"SRR1181207",NA
"SRR1159002",NA
"SRR1181128",NA
"SRR1181204",NA
"SRR1159003",NA
"SRR1180951",NA
"SRR1181041",NA
"SRR1159006",NA
"SRR1180938",NA
"SRR1181033",NA
"SRR1159029",0
"SRR1180994",0
"SRR1181109",0
"SRR1159034",NA
"SRR1181208",NA
"SRR1181241",NA
"SRR1159038",NA
"SRR1181018",NA
"SRR1183961",NA
"SRR1159044",1
"SRR1181045",1
"SRR1181247",1
"SRR1159053",NA
"SRR1181072",NA
"SRR1181097",NA
"SRR1159066",NA
"SRR1181093",NA
"SRR1181152",NA
"SRR1159075",NA
"SRR1181141",NA
"SRR1181153",NA
"SRR1159076",NA
"SRR1181122",NA
"SRR1181310",NA
"SRR1159083",NA
"SRR1180957",NA
"SRR1184034",NA
"SRR1159108",NA
"SRR1181205",NA
"SRR1181278",NA
"SRR1159121",NA
"SRR1181134",NA
"SRR1181307",NA
"SRR1159122",NA
"SRR1180984",NA
"SRR1184123",NA
"SRR1159126",NA
"SRR1181249",NA
"SRR1181308",NA
"SRR1159129",1
"SRR1181071",1
"SRR1181300",1
"SRR1159167",NA
"SRR1181095",NA
"SRR1181206",NA
"SRR1159171",0
"SRR1181116",0
"SRR1181203",0
"SRR1159180",NA
"SRR1180997",NA
"SRR1181126",NA
"SRR1159204",1
"SRR1180958",1
"SRR1184039",1
"SRR1159237",NA
"SRR1180983",NA
"SRR1184001",NA
"SRR1159245",NA
"SRR1181081",NA
"SRR1181119",NA
"SRR1159252",NA
"SRR1180995",NA
"SRR1183963",NA
"SRR1159261",0
"SRR1181024",0
"SRR1181306",0
"SRR1159262",NA
"SRR1180976",NA
"SRR1184125",NA
"SRR1159286",NA
"SRR1181155",NA
"SRR1181196",NA
"SRR1159290",NA
"SRR1180950",NA
"SRR1181131",NA
"SRR1159293",NA
"SRR1180989",NA
"SRR1181094",NA
"SRR1159299",NA
"SRR1180970",NA
"SRR1183966",NA
"SRR1159309",NA
"SRR1180969",NA
"SRR1181031",NA
"SRR1159310",NA
"SRR1181075",NA
"SRR1181288",NA
"SRR1159338",1
"SRR1181125",1
"SRR1181151",1
"SRR1159349",NA
"SRR1181103",NA
"SRR1181149",NA
"SRR1159352",NA
"SRR1181048",NA
"SRR1184113",NA
"SRR1159359",1
"SRR1180944",1
"SRR1181114",1
"SRR1159361",NA
"SRR1180922",NA
"SRR1181135",NA
"SRR1159393",1
"SRR1181150",1
"SRR1181305",1
"SRR1159521",1
"SRR1180770",1
"SRR1184040",1
"SRR1159661",NA
"SRR1181124",NA
"SRR1181202",NA
"SRR1159682",NA
"SRR1180945",NA
"SRR1181129",NA
"SRR1159687",NA
"SRR1180975",NA
"SRR1184121",NA
"SRR1159700",1
"SRR1180937",1
"SRR1184120",1
"SRR1159721",1
"SRR1180711",1
"SRR1181101",1
"SRR1159723",NA
"SRR1181030",NA
"SRR1181070",NA
"SRR1159738",1
"SRR1181019",1
"SRR1184035",1
"SRR1159747",1
"SRR1180921",1
"SRR1181098",1
"SRR1159760",NA
"SRR1180936",NA
"SRR1183962",NA
"SRR1159861",NA
"SRR1180963",NA
"SRR1183959",NA
"SRR1159895",NA
"SRR1180935",NA
"SRR1184118",NA
"SRR1159926",NA
"SRR1180924",NA
"SRR1181032",NA
"SRR1162689",NA
"SRR1165519",NA
"SRR1165583",NA
"SRR1166814",NA
"SRR1162695",NA
"SRR1165524",NA
"SRR1165549",NA
"SRR1166879",NA
"SRR1162699",NA
"SRR1165469",NA
"SRR1165596",NA
"SRR1166713",NA
"SRR1162700",NA
"SRR1165543",NA
"SRR1165572",NA
"SRR1166707",NA
"SRR1162705",NA
"SRR1165467",NA
"SRR1166807",NA
"SRR1167130",NA
"SRR1162707",NA
"SRR1165536",NA
"SRR1165577",NA
"SRR1166709",NA
"SRR1162708",NA
"SRR1165427",NA
"SRR1166722",NA
"SRR1167113",NA
"SRR1162709",NA
"SRR1165535",NA
"SRR1165553",NA
"SRR1166864",NA
"SRR1162710",NA
"SRR1165440",NA
"SRR1166825",NA
"SRR1167147",NA
"SRR1162720",NA
"SRR1165544",NA
"SRR1165600",NA
"SRR1166710",NA
"SRR1162721",NA
"SRR1165523",NA
"SRR1165574",NA
"SRR1166712",NA
"SRR1162725",NA
"SRR1165503",NA
"SRR1165593",NA
"SRR1166714",NA
"SRR1162726",NA
"SRR1165527",NA
"SRR1165586",NA
"SRR1166938",NA
"SRR1162727",NA
"SRR1165513",NA
"SRR1165605",NA
"SRR1166928",NA
"SRR1162731",NA
"SRR1165508",NA
"SRR1165566",NA
"SRR1166812",NA
"SRR1162732",NA
"SRR1165379",NA
"SRR1166715",NA
"SRR1167117",NA
"SRR1162739",NA
"SRR1165468",NA
"SRR1166865",NA
"SRR1167123",NA
"SRR1162741",NA
"SRR1165540",NA
"SRR1165563",NA
"SRR1166932",NA
"SRR1162747",NA
"SRR1165461",NA
"SRR1166866",NA
"SRR1167144",NA
"SRR1162749",NA
"SRR1165521",NA
"SRR1165546",NA
"SRR1166816",NA
"SRR1162750",NA
"SRR1165415",NA
"SRR1166808",NA
"SRR1167090",NA
"SRR1162753",NA
"SRR1165498",NA
"SRR1165589",NA
"SRR1166711",NA
"SRR1162754",NA
"SRR1165481",NA
"SRR1165599",NA
"SRR1166805",NA
"SRR1162755",NA
"SRR1165507",NA
"SRR1165568",NA
"SRR1166823",NA
"SRR1162758",NA
"SRR1165373",NA
"SRR1166817",NA
"SRR1167069",NA
"SRR1162764",NA
"SRR1165520",NA
"SRR1165587",NA
"SRR1166931",NA
"SRR1162778",NA
"SRR1165477",NA
"SRR1165602",NA
"SRR1166927",NA
"SRR1162802",NA
"SRR1165529",NA
"SRR1165601",NA
"SRR1166868",NA
"SRR1162803",NA
"SRR1162868",NA
"SRR1165478",NA
"SRR1165558",NA
"SRR1162807",NA
"SRR1165418",NA
"SRR1166809",NA
"SRR1167100",NA
"SRR1162811",NA
"SRR1165502",NA
"SRR1165604",NA
"SRR1166869",NA
"SRR1162812",NA
"SRR1165377",NA
"SRR1166919",NA
"SRR1167114",NA
"SRR1162815",NA
"SRR1165399",NA
"SRR1166915",NA
"SRR1167081",NA
"SRR1162819",NA
"SRR1162876",NA
"SRR1165526",NA
"SRR1165598",NA
"SRR1162823",NA
"SRR1165538",NA
"SRR1165567",NA
"SRR1166934",NA
"SRR1162825",NA
"SRR1165516",NA
"SRR1165581",NA
"SRR1166820",NA
"SRR1162828",NA
"SRR1165512",NA
"SRR1165592",NA
"SRR1166922",NA
"SRR1162829",NA
"SRR1165541",NA
"SRR1165597",NA
"SRR1166875",NA
"SRR1162833",NA
"SRR1163107",NA
"SRR1165403",NA
"SRR1167097",NA
"SRR1162835",NA
"SRR1165398",NA
"SRR1166914",NA
"SRR1167141",NA
"SRR1162836",NA
"SRR1165369",NA
"SRR1166804",NA
"SRR1167099",NA
"SRR1162842",NA
"SRR1165499",NA
"SRR1166819",NA
"SRR1167134",NA
"SRR1162843",NA
"SRR1163032",NA
"SRR1165480",NA
"SRR1165595",NA
"SRR1162847",NA
"SRR1165431",NA
"SRR1166822",NA
"SRR1167124",NA
"SRR1162848",NA
"SRR1165437",NA
"SRR1166870",NA
"SRR1167080",NA
"SRR1162852",NA
"SRR1163168",NA
"SRR1165530",NA
"SRR1165554",NA
"SRR1162861",NA
"SRR1163223",NA
"SRR1165532",NA
"SRR1165590",NA
"SRR1162862",NA
"SRR1163129",NA
"SRR1165537",NA
"SRR1165603",NA
"SRR1162867",NA
"SRR1162877",NA
"SRR1165457",NA
"SRR1167058",NA
"SRR1162870",NA
"SRR1162959",NA
"SRR1165500",NA
"SRR1165559",NA
"SRR1162872",NA
"SRR1163052",NA
"SRR1165509",NA
"SRR1165564",NA
"SRR1162873",NA
"SRR1163234",NA
"SRR1165504",NA
"SRR1165594",NA
"SRR1162878",NA
"SRR1165446",NA
"SRR1166937",NA
"SRR1167075",NA
"SRR1162880",NA
"SRR1162992",NA
"SRR1165419",NA
"SRR1167152",NA
"SRR1162884",NA
"SRR1162887",NA
"SRR1165444",NA
"SRR1167087",NA
"SRR1162886",NA
"SRR1165525",NA
"SRR1165557",NA
"SRR1166926",NA
"SRR1162888",NA
"SRR1165453",NA
"SRR1166877",NA
"SRR1167073",NA
"SRR1162893",NA
"SRR1165450",NA
"SRR1166933",NA
"SRR1167128",NA
"SRR1162897",NA
"SRR1165366",NA
"SRR1166935",NA
"SRR1167151",NA
"SRR1162900",NA
"SRR1165533",NA
"SRR1165588",NA
"SRR1166829",NA
"SRR1162947",NA
"SRR1169073",NA
"SRR1172351",NA
"SRR1162952",NA
"SRR1169129",NA
"SRR1174857",NA
"SRR1162953",1
"SRR1169128",1
"SRR1172339",1
"SRR1162956",NA
"SRR1169034",NA
"SRR1172455",NA
"SRR1162957",NA
"SRR1169133",NA
"SRR1172272",NA
"SRR1162961",NA
"SRR1169122",NA
"SRR1172424",NA
"SRR1162962",1
"SRR1168981",1
"SRR1172308",1
"SRR1162966",NA
"SRR1169144",NA
"SRR1172291",NA
"SRR1162967",NA
"SRR1169015",NA
"SRR1172027",NA
"SRR1162971",NA
"SRR1169063",NA
"SRR1172250",NA
"SRR1162972",NA
"SRR1169087",NA
"SRR1172443",NA
"SRR1162977",NA
"SRR1168993",NA
"SRR1172412",NA
"SRR1162980",NA
"SRR1169088",NA
"SRR1172264",NA
"SRR1162995",NA
"SRR1169009",NA
"SRR1174838",NA
"SRR1162996",1
"SRR1168959",1
"SRR1174825",1
"SRR1162997",NA
"SRR1169102",NA
"SRR1172239",NA
"SRR1163001",NA
"SRR1169039",NA
"SRR1172044",NA
"SRR1163002",NA
"SRR1169044",NA
"SRR1172180",NA
"SRR1163004",NA
"SRR1163041",NA
"SRR1165495",NA
"SRR1165591",NA
"SRR1163006",NA
"SRR1163342",NA
"SRR1168975",NA
"SRR1172438",NA
"SRR1163007",NA
"SRR1169065",NA
"SRR1172273",NA
"SRR1163016",NA
"SRR1168970",NA
"SRR1172406",NA
"SRR1163021",NA
"SRR1169033",NA
"SRR1172230",NA
"SRR1163022",NA
"SRR1169001",NA
"SRR1172144",NA
"SRR1163023",NA
"SRR1168992",NA
"SRR1172201",NA
"SRR1163025",NA
"SRR1169050",NA
"SRR1172387",NA
"SRR1163029",NA
"SRR1169139",NA
"SRR1172363",NA
"SRR1163030",NA
"SRR1163196",NA
"SRR1165456",NA
"SRR1167120",NA
"SRR1163031",NA
"SRR1163219",NA
"SRR1165394",NA
"SRR1167079",NA
"SRR1163036",NA
"SRR1163446",NA
"SRR1169091",NA
"SRR1172093",NA
"SRR1163037",1
"SRR1169113",1
"SRR1172345",1
"SRR1163038",NA
"SRR1169130",NA
"SRR1172452",NA
"SRR1163050",NA
"SRR1169118",NA
"SRR1172155",NA
"SRR1163073",NA
"SRR1168963",NA
"SRR1172313",NA
"SRR1163079",NA
"SRR1169108",NA
"SRR1172352",NA
"SRR1163080",NA
"SRR1163349",NA
"SRR1169086",NA
"SRR1163081",NA
"SRR1169132",NA
"SRR1172269",NA
"SRR1163089",NA
"SRR1169103",NA
"SRR1172162",NA
"SRR1163096",NA
"SRR1163347",NA
"SRR1169054",NA
"SRR1163097",NA
"SRR1169136",NA
"SRR1172346",NA
"SRR1163101",NA
"SRR1163313",NA
"SRR1169027",NA
"SRR1163102",0
"SRR1163393",0
"SRR1169079",0
"SRR1163103",1
"SRR1169143",1
"SRR1174821",1
"SRR1163104",1
"SRR1169096",1
"SRR1172231",1
"SRR1163105",NA
"SRR1163371",NA
"SRR1168991",NA
"SRR1163106",NA
"SRR1163338",NA
"SRR1169014",NA
"SRR1163113",NA
"SRR1163394",NA
"SRR1169115",NA
"SRR1172207",NA
"SRR1163114",NA
"SRR1169142",NA
"SRR1172064",NA
"SRR1163115",NA
"SRR1163315",NA
"SRR1169228",NA
"SRR1163121",NA
"SRR1163404",NA
"SRR1168958",NA
"SRR1163126",NA
"SRR1169101",NA
"SRR1172405",NA
"SRR1163127",NA
"SRR1163421",NA
"SRR1168996",NA
"SRR1163135",1
"SRR1169116",1
"SRR1172383",1
"SRR1163137",NA
"SRR1163379",NA
"SRR1168985",NA
"SRR1163139",1
"SRR1169135",1
"SRR1172059",1
"SRR1163140",NA
"SRR1163341",NA
"SRR1168987",NA
"SRR1163142",NA
"SRR1163413",NA
"SRR1165372",NA
"SRR1167061",NA
"SRR1163145",NA
"SRR1169121",NA
"SRR1172219",NA
"SRR1163166",NA
"SRR1163317",NA
"SRR1168979",NA
"SRR1163167",NA
"SRR1169124",NA
"SRR1172410",NA
"SRR1163171",NA
"SRR1163365",NA
"SRR1169068",NA
"SRR1163172",1
"SRR1163374",1
"SRR1169046",1
"SRR1163173",NA
"SRR1163416",NA
"SRR1168976",NA
"SRR1163177",1
"SRR1163432",1
"SRR1169070",1
"SRR1163178",NA
"SRR1169140",NA
"SRR1174839",NA
"SRR1163184",0
"SRR1166921",0
"SRR1169064",0
"SRR1163185",1
"SRR1163286",1
"SRR1169075",1
"SRR1163189",NA
"SRR1163412",NA
"SRR1169058",NA
"SRR1163194",1
"SRR1169127",1
"SRR1172251",1
"SRR1163195",NA
"SRR1163353",NA
"SRR1169020",NA
"SRR1163198",1
"SRR1163314",1
"SRR1169074",1
"SRR1163199",NA
"SRR1169109",NA
"SRR1174829",NA
"SRR1163201",NA
"SRR1163208",NA
"SRR1165432",NA
"SRR1167131",NA
"SRR1163202",NA
"SRR1169119",NA
"SRR1172071",NA
"SRR1163203",NA
"SRR1169141",NA
"SRR1174858",NA
"SRR1163204",NA
"SRR1163399",NA
"SRR1169040",NA
"SRR1163207",NA
"SRR1163493",NA
"SRR1165474",NA
"SRR1165573",NA
"SRR1163211",NA
"SRR1163299",NA
"SRR1169025",NA
"SRR1163233",NA
"SRR1163388",NA
"SRR1165426",NA
"SRR1167084",NA
"SRR1163288",NA
"SRR1163345",NA
"SRR1165515",NA
"SRR1165585",NA
"SRR1163290",1
"SRR1163329",1
"SRR1169090",1
"SRR1163294",NA
"SRR1163419",NA
"SRR1165436",NA
"SRR1167092",NA
"SRR1163302",NA
"SRR1163430",NA
"SRR1169095",NA
"SRR1163368",0
"SRR1163411",0
"SRR1169008",0
"SRR1163369",NA
"SRR1163406",NA
"SRR1169045",NA
"SRR1163462",NA
"SRR1163483",NA
"SRR1165376",NA
"SRR1167138",NA
"SRR1165209",NA
"SRR1167307",NA
"SRR1173407",NA
"SRR1173624",NA
"SRR1165210",NA
"SRR1167171",NA
"SRR1173813",NA
"SRR1173846",NA
"SRR1165211",NA
"SRR1167293",NA
"SRR1173154",NA
"SRR1175337",NA
"SRR1165212",NA
"SRR1167283",NA
"SRR1173296",NA
"SRR1173328",NA
"SRR1165213",NA
"SRR1167276",NA
"SRR1173331",NA
"SRR1173336",NA
"SRR1165215",NA
"SRR1167253",NA
"SRR1173357",NA
"SRR1173576",NA
"SRR1165216",NA
"SRR1167323",NA
"SRR1173149",NA
"SRR1175342",NA
"SRR1165217",NA
"SRR1167170",NA
"SRR1173173",NA
"SRR1173586",NA
"SRR1165218",NA
"SRR1167173",NA
"SRR1173246",NA
"SRR1173505",NA
"SRR1165219",NA
"SRR1167265",NA
"SRR1173301",NA
"SRR1173660",NA
"SRR1165220",NA
"SRR1167297",NA
"SRR1173211",NA
"SRR1173266",NA
"SRR1165221",NA
"SRR1167314",NA
"SRR1173358",NA
"SRR1173742",NA
"SRR1165222",NA
"SRR1167280",NA
"SRR1173845",NA
"SRR1174287",NA
"SRR1165223",NA
"SRR1167268",NA
"SRR1173290",NA
"SRR1173783",NA
"SRR1165224",NA
"SRR1167166",NA
"SRR1173206",NA
"SRR1175346",NA
"SRR1165225",NA
"SRR1167185",NA
"SRR1173391",NA
"SRR1173795",NA
"SRR1165226",NA
"SRR1167286",NA
"SRR1173253",NA
"SRR1173395",NA
"SRR1165227",NA
"SRR1167270",NA
"SRR1173161",NA
"SRR1173640",NA
"SRR1165228",NA
"SRR1167184",NA
"SRR1173455",NA
"SRR1173547",NA
"SRR1165229",NA
"SRR1167310",NA
"SRR1173405",NA
"SRR1173500",NA
"SRR1165230",NA
"SRR1167252",NA
"SRR1173386",NA
"SRR1173650",NA
"SRR1165231",NA
"SRR1167318",NA
"SRR1173260",NA
"SRR1175330",NA
"SRR1165232",NA
"SRR1167181",NA
"SRR1173175",NA
"SRR1175331",NA
"SRR1165236",NA
"SRR1167264",NA
"SRR1173174",NA
"SRR1173377",NA
"SRR1165237",NA
"SRR1167287",NA
"SRR1173333",NA
"SRR1173364",NA
"SRR1165238",NA
"SRR1167311",NA
"SRR1173137",NA
"SRR1173305",NA
"SRR1165239",NA
"SRR1167246",NA
"SRR1173295",NA
"SRR1173402",NA
"SRR1165240",NA
"SRR1167306",NA
"SRR1173332",NA
"SRR1173437",NA
"SRR1165241",NA
"SRR1167259",NA
"SRR1173159",NA
"SRR1173307",NA
"SRR1165242",NA
"SRR1167180",NA
"SRR1173325",NA
"SRR1173707",NA
"SRR1165243",NA
"SRR1167291",NA
"SRR1173781",NA
"SRR1173848",NA
"SRR1165244",NA
"SRR1167324",NA
"SRR1173339",NA
"SRR1173782",NA
"SRR1165245",NA
"SRR1167263",NA
"SRR1173306",NA
"SRR1173323",NA
"SRR1165246",NA
"SRR1167296",NA
"SRR1173849",NA
"SRR1173850",NA
"SRR1165247",NA
"SRR1167277",NA
"SRR1173202",NA
"SRR1173423",NA
"SRR1165248",NA
"SRR1167176",NA
"SRR1173431",NA
"SRR1173575",NA
"SRR1165249",NA
"SRR1167251",NA
"SRR1173300",NA
"SRR1173855",NA
"SRR1165250",NA
"SRR1167312",NA
"SRR1173145",NA
"SRR1175347",NA
"SRR1165251",NA
"SRR1167298",NA
"SRR1173537",NA
"SRR1173819",NA
"SRR1165252",NA
"SRR1167319",NA
"SRR1173741",NA
"SRR1173852",NA
"SRR1165253",NA
"SRR1167179",NA
"SRR1173144",NA
"SRR1175359",NA
"SRR1165254",NA
"SRR1167316",NA
"SRR1173187",NA
"SRR1173595",NA
"SRR1165255",NA
"SRR1167301",NA
"SRR1173600",NA
"SRR1173723",NA
"SRR1165256",NA
"SRR1167174",NA
"SRR1173432",NA
"SRR1173543",NA
"SRR1165257",NA
"SRR1167302",NA
"SRR1173327",NA
"SRR1173494",NA
"SRR1165258",NA
"SRR1167244",NA
"SRR1173390",NA
"SRR1173648",NA
"SRR1165259",NA
"SRR1167288",NA
"SRR1173371",NA
"SRR1173487",NA
"SRR1165260",NA
"SRR1167284",NA
"SRR1173160",NA
"SRR1173406",NA
"SRR1165261",NA
"SRR1167273",NA
"SRR1173396",NA
"SRR1173784",NA
"SRR1165262",NA
"SRR1167168",NA
"SRR1173289",NA
"SRR1173531",NA
"SRR1165263",NA
"SRR1167313",NA
"SRR1173338",NA
"SRR1173612",NA
"SRR1165264",NA
"SRR1167322",NA
"SRR1173186",NA
"SRR1173538",NA
"SRR1165265",NA
"SRR1167269",NA
"SRR1173278",NA
"SRR1173785",NA
"SRR1165266",NA
"SRR1167304",NA
"SRR1173317",NA
"SRR1173786",NA
"SRR1165267",NA
"SRR1167167",NA
"SRR1173356",NA
"SRR1173569",NA
"SRR1165268",NA
"SRR1167292",NA
"SRR1173212",NA
"SRR1173397",NA
"SRR1165269",NA
"SRR1167249",NA
"SRR1173752",NA
"SRR1174280",NA
"SRR1165270",NA
"SRR1167290",NA
"SRR1173283",NA
"SRR1175440",NA
"SRR1165271",NA
"SRR1167177",NA
"SRR1173168",NA
"SRR1173382",NA
"SRR1165272",NA
"SRR1167320",NA
"SRR1173220",NA
"SRR1175323",NA
"SRR1165273",NA
"SRR1167262",NA
"SRR1173150",NA
"SRR1175355",NA
"SRR1165274",NA
"SRR1167266",NA
"SRR1173736",NA
"SRR1173737",NA
"SRR1165275",NA
"SRR1167172",NA
"SRR1173337",NA
"SRR1173493",NA
"SRR1165276",NA
"SRR1167294",NA
"SRR1173248",NA
"SRR1173443",NA
"SRR1165277",NA
"SRR1167285",NA
"SRR1173403",NA
"SRR1173532",NA
"SRR1165278",NA
"SRR1167261",NA
"SRR1173155",NA
"SRR1175350",NA
"SRR1165279",NA
"SRR1167169",NA
"SRR1173316",NA
"SRR1173326",NA
"SRR1165280",NA
"SRR1167315",NA
"SRR1173381",NA
"SRR1173803",NA
"SRR1165281",NA
"SRR1167305",NA
"SRR1173225",NA
"SRR1173436",NA
"SRR1165290",NA
"SRR1167254",NA
"SRR1173282",NA
"SRR1173378",NA
"SRR1165293",NA
"SRR1167299",NA
"SRR1173299",NA
"SRR1173847",NA
"SRR1165294",NA
"SRR1167267",NA
"SRR1173254",NA
"SRR1173392",NA
"SRR1165297",NA
"SRR1167303",NA
"SRR1173542",NA
"SRR1173820",NA
"SRR1165298",NA
"SRR1167309",NA
"SRR1173718",NA
"SRR1173815",NA
"SRR1165301",NA
"SRR1167274",NA
"SRR1173207",NA
"SRR1173659",NA
"SRR1165302",NA
"SRR1167275",NA
"SRR1173308",NA
"SRR1173418",NA
"SRR1165305",NA
"SRR1167272",NA
"SRR1173226",NA
"SRR1173607",NA
"SRR1165306",NA
"SRR1167271",NA
"SRR1173213",NA
"SRR1173587",NA
"SRR1165309",NA
"SRR1167182",NA
"SRR1173132",NA
"SRR1175343",NA
"SRR1165310",NA
"SRR1167281",NA
"SRR1173312",NA
"SRR1173638",NA
"SRR1165314",NA
"SRR1167308",NA
"SRR1173419",NA
"SRR1173808",NA
"SRR1165315",NA
"SRR1167183",NA
"SRR1173518",NA
"SRR1173789",NA
"SRR1165318",NA
"SRR1167295",NA
"SRR1173548",NA
"SRR1173582",NA
"SRR1165319",NA
"SRR1167300",NA
"SRR1173696",NA
"SRR1173814",NA
"SRR1165322",NA
"SRR1167282",NA
"SRR1173504",NA
"SRR1173526",NA
"SRR1165323",NA
"SRR1167289",NA
"SRR1173555",NA
"SRR1173731",NA
"SRR1165326",NA
"SRR1167248",NA
"SRR1173730",NA
"SRR1173735",NA
"SRR1165327",NA
"SRR1167250",NA
"SRR1173156",NA
"SRR1175351",NA
"SRR1165328",NA
"SRR1167279",NA
"SRR1173724",NA
