"id","streptomycin"
"SRR1011506",0
"SRR1019181",0
"SRR1011507",0
"SRR1019182",0
"SRR1011509",0
"SRR1019184",0
"SRR1011510",0
"SRR1019185",0
"SRR1011511",0
"SRR1019186",0
"SRR1011512",0
"SRR1019187",0
"SRR1011513",0
"SRR833215",0
"SRR1011514",0
"SRR1019188",0
"SRR1011515",0
"SRR1019189",0
"SRR1011516",0
"SRR1019190",0
"SRR1011517",0
"SRR1019191",0
"SRR1011518",0
"SRR833216",0
"SRR1011519",0
"SRR833217",0
"SRR1011520",0
"SRR833218",0
"SRR1011521",0
"SRR1019192",0
"SRR1011522",0
"SRR833219",0
"SRR1011523",0
"SRR1019193",0
"SRR1011524",0
"SRR1019194",0
"SRR1013537",0
"SRR1013538",0
"SRR1048835",0
"SRR1048836",0
"SRR1013539",0
"SRR1013540",0
"SRR1048838",0
"SRR1048839",0
"SRR1013541",1
"SRR1013542",1
"SRR1048840",1
"SRR1048841",1
"SRR1013543",0
"SRR1013544",0
"SRR1048842",0
"SRR1048843",0
"SRR1013545",1
"SRR1013546",1
"SRR1048844",1
"SRR1048845",1
"SRR1013547",0
"SRR1013548",0
"SRR1048846",0
"SRR1048847",0
"SRR1013551",1
"SRR1013552",1
"SRR1048850",1
"SRR1048851",1
"SRR1013555",0
"SRR1013556",0
"SRR1048854",0
"SRR1048855",0
"SRR1013557",0
"SRR1013558",0
"SRR1048856",0
"SRR1048857",0
"SRR1013559",1
"SRR1013560",1
"SRR1048858",1
"SRR1048859",1
"SRR1013561",1
"SRR1013562",1
"SRR1048861",1
"SRR1048862",1
"SRR1013563",0
"SRR1013564",0
"SRR1048863",0
"SRR1048864",0
"SRR1013565",0
"SRR1013566",0
"SRR1048865",0
"SRR1048866",0
"SRR1013567",0
"SRR1013568",0
"SRR1048867",0
"SRR1048868",0
"SRR1013569",1
"SRR1013570",1
"SRR1048869",1
"SRR1048870",1
"SRR1013571",1
"SRR1013572",1
"SRR1048871",1
"SRR1048872",1
"SRR1013573",1
"SRR1013574",1
"SRR1048879",1
"SRR1048880",1
"SRR1013575",0
"SRR1013576",0
"SRR1048881",0
"SRR1048882",0
"SRR1013579",1
"SRR1013580",1
"SRR1048962",1
"SRR1048963",1
"SRR1013583",0
"SRR1013584",0
"SRR1048968",0
"SRR1048969",0
"SRR1013585",0
"SRR1013586",0
"SRR1048970",0
"SRR1048971",0
"SRR1013587",0
"SRR1013588",0
"SRR1048972",0
"SRR1048973",0
"SRR1013591",0
"SRR1013592",0
"SRR1048976",0
"SRR1048977",0
"SRR1013593",0
"SRR1013594",0
"SRR1048978",0
"SRR1048979",0
"SRR1013595",0
"SRR1013596",0
"SRR1048980",0
"SRR1048981",0
"SRR1013601",0
"SRR1013602",0
"SRR1048985",0
"SRR1048986",0
"SRR1013605",0
"SRR1013606",0
"SRR1048989",0
"SRR1048990",0
"SRR1013611",0
"SRR1013612",0
"SRR1048995",0
"SRR1048996",0
"SRR1013613",0
"SRR1013614",0
"SRR1048997",0
"SRR1048998",0
"SRR1013615",0
"SRR1013616",0
"SRR1048999",0
"SRR1049000",0
"SRR1013619",0
"SRR1013620",0
"SRR1049001",0
"SRR1049002",0
"SRR1013623",1
"SRR1013624",1
"SRR1049009",1
"SRR1049010",1
"SRR1013625",0
"SRR1013626",0
"SRR1049019",0
"SRR1049020",0
"SRR1013627",0
"SRR1013628",0
"SRR1049024",0
"SRR1049025",0
"SRR1013631",1
"SRR1013632",1
"SRR1049028",1
"SRR1049029",1
"SRR1013633",0
"SRR1013634",0
"SRR1049004",0
"SRR1049005",0
"SRR1013638",1
"SRR1013639",1
"SRR1049032",1
"SRR1049033",1
"SRR1013640",0
"SRR1013641",0
"SRR1049034",0
"SRR1049035",0
"SRR1013642",0
"SRR1013643",0
"SRR1049036",0
"SRR1049037",0
"SRR1013644",1
"SRR1013645",1
"SRR1049038",1
"SRR1049039",1
"SRR1013646",1
"SRR1013647",1
"SRR1049042",1
"SRR1049043",1
"SRR1013648",0
"SRR1013649",0
"SRR1049044",0
"SRR1049045",0
"SRR1013650",1
"SRR1013651",1
"SRR1049046",1
"SRR1049047",1
"SRR1013652",0
"SRR1013653",0
"SRR1049048",0
"SRR1049049",0
"SRR1013654",1
"SRR1013655",1
"SRR1049050",1
"SRR1049051",1
"SRR1013656",0
"SRR1013657",0
"SRR1049052",0
"SRR1049053",0
"SRR1013658",0
"SRR1013659",0
"SRR1049054",0
"SRR1049055",0
"SRR1013660",0
"SRR1013661",0
"SRR1049056",0
"SRR1049057",0
"SRR1013662",1
"SRR1013663",1
"SRR1049058",1
"SRR1049059",1
"SRR1013664",1
"SRR1013665",1
"SRR1049076",1
"SRR1049077",1
"SRR1013666",0
"SRR1013667",0
"SRR1049060",0
"SRR1049061",0
"SRR1013668",0
"SRR1013669",0
"SRR1049062",0
"SRR1049063",0
"SRR1013670",0
"SRR1013671",0
"SRR1049064",0
"SRR1049065",0
"SRR1013672",0
"SRR1013673",0
"SRR1049066",0
"SRR1049067",0
"SRR1013674",1
"SRR1013675",1
"SRR1049070",1
"SRR1049071",1
"SRR1013676",1
"SRR1013677",1
"SRR1049072",1
"SRR1049073",1
"SRR1013679",0
"SRR1013680",0
"SRR1049074",0
"SRR1049075",0
"SRR1013682",1
"SRR1013683",1
"SRR1049068",1
"SRR1049069",1
"SRR1019134",0
"SRR1140946",0
"SRR1019171",1
"SRR833064",1
"SRR1047982",0
"SRR1144813",0
"SRR1047983",0
"SRR1144774",0
"SRR1047984",0
"SRR1144807",0
"SRR1047985",0
"SRR1144737",0
"SRR1047986",0
"SRR1144787",0
"SRR1047987",1
"SRR1144820",1
"SRR1047988",0
"SRR1144805",0
"SRR1047989",0
"SRR1144796",0
"SRR1047990",0
"SRR1144749",0
"SRR1047991",0
"SRR1144754",0
"SRR1047992",0
"SRR1144817",0
"SRR1047994",0
"SRR1144768",0
"SRR1047997",0
"SRR1144790",0
"SRR1047999",0
"SRR1144780",0
"SRR1048008",1
"SRR1144783",1
"SRR1048009",1
"SRR1144766",1
"SRR1048010",0
"SRR1144771",0
"SRR1048011",0
"SRR1144725",0
"SRR1049557",0
"SRR1049558",0
"SRR1062870",0
"SRR1140593",0
"SRR1049559",0
"SRR1049560",0
"SRR1062871",0
"SRR1140753",0
"SRR1049561",0
"SRR1049562",0
"SRR1062872",0
"SRR1140569",0
"SRR1049563",0
"SRR1049564",0
"SRR1062873",0
"SRR1140691",0
"SRR1049571",1
"SRR1049572",1
"SRR1062875",1
"SRR1140573",1
"SRR1049575",0
"SRR1049576",0
"SRR1062877",0
"SRR1140656",0
"SRR1049577",0
"SRR1049578",0
"SRR1062878",0
"SRR1140663",0
"SRR1049579",0
"SRR1049580",0
"SRR1062879",0
"SRR1140581",0
"SRR1049581",1
"SRR1049582",1
"SRR1062880",1
"SRR1140712",1
"SRR1049583",0
"SRR1049584",0
"SRR1062881",0
"SRR1140657",0
"SRR1049585",0
"SRR1049586",0
"SRR1062882",0
"SRR1140639",0
"SRR1049588",0
"SRR1049589",0
"SRR1062883",0
"SRR1140681",0
"SRR1049593",0
"SRR1049594",0
"SRR1062885",0
"SRR1140578",0
"SRR1049595",0
"SRR1049596",0
"SRR1062886",0
"SRR1140582",0
"SRR1049597",0
"SRR1049598",0
"SRR1062887",0
"SRR1140583",0
"SRR1049599",1
"SRR1049600",1
"SRR1062888",1
"SRR1140717",1
"SRR1049601",0
"SRR1049602",0
"SRR1062889",0
"SRR1140596",0
"SRR1049603",0
"SRR1049604",0
"SRR1062890",0
"SRR1140570",0
"SRR1049605",0
"SRR1049606",0
"SRR1062891",0
"SRR1140579",0
"SRR1049607",0
"SRR1049608",0
"SRR1062892",0
"SRR1140575",0
"SRR1049610",0
"SRR1049611",0
"SRR1062893",0
"SRR1140702",0
"SRR1049612",0
"SRR1049613",0
"SRR1062894",0
"SRR1140718",0
"SRR1049614",0
"SRR1049615",0
"SRR1062895",0
"SRR1140723",0
"SRR1049616",0
"SRR1049617",0
"SRR1062896",0
"SRR1140594",0
"SRR1049618",1
"SRR1049619",1
"SRR1062900",1
"SRR1140682",1
"SRR1049620",0
"SRR1049621",0
"SRR1062901",0
"SRR1140571",0
"SRR1049622",1
"SRR1049623",1
"SRR1062897",1
"SRR1140729",1
"SRR1049624",0
"SRR1049625",0
"SRR1062898",0
"SRR1140750",0
"SRR1049627",0
"SRR1049628",0
"SRR1062899",0
"SRR1140719",0
"SRR1049629",0
"SRR1049630",0
"SRR1062902",0
"SRR1140751",0
"SRR1049631",0
"SRR1049632",0
"SRR1062903",0
"SRR1140752",0
"SRR1049633",0
"SRR1049634",0
"SRR1062904",0
"SRR1140590",0
"SRR1049635",0
"SRR1049636",0
"SRR1062905",0
"SRR1140637",0
"SRR1049637",0
"SRR1049638",0
"SRR1062906",0
"SRR1140710",0
"SRR1049639",0
"SRR1049640",0
"SRR1062907",0
"SRR1140693",0
"SRR1049641",0
"SRR1049642",0
"SRR1062908",0
"SRR1140683",0
"SRR1049644",0
"SRR1049645",0
"SRR1062909",0
"SRR1140658",0
"SRR1049646",0
"SRR1049647",0
"SRR1062911",0
"SRR1140588",0
"SRR1049651",0
"SRR1049652",0
"SRR1062912",0
"SRR1140664",0
"SRR1049653",0
"SRR1049654",0
"SRR1062913",0
"SRR1140711",0
"SRR1049656",1
"SRR1049657",1
"SRR1062914",1
"SRR1140675",1
"SRR1049658",1
"SRR1049659",1
"SRR1062915",1
"SRR1140577",1
"SRR1049660",0
"SRR1049661",0
"SRR1062916",0
"SRR1140591",0
"SRR1049666",0
"SRR1049667",0
"SRR1062910",0
"SRR1140640",0
"SRR1049672",0
"SRR1049673",0
"SRR1062918",0
"SRR1140716",0
"SRR1049674",0
"SRR1049675",0
"SRR1062919",0
"SRR1140724",0
"SRR1049676",0
"SRR1049677",0
"SRR1062920",0
"SRR1140574",0
"SRR1049685",0
"SRR1049686",0
"SRR1062921",0
"SRR1140641",0
"SRR1049687",1
"SRR1049688",1
"SRR1062917",1
"SRR1140694",1
"SRR1049712",1
"SRR1049713",1
"SRR1062922",1
"SRR1140676",1
"SRR1049715",0
"SRR1049716",0
"SRR1062923",0
"SRR1140592",0
"SRR1049717",0
"SRR1049718",0
"SRR1062924",0
"SRR1140738",0
"SRR1049719",0
"SRR1049720",0
"SRR1062925",0
"SRR1140595",0
"SRR1049721",1
"SRR1049722",1
"SRR1062926",1
"SRR1140576",1
"SRR1049723",0
"SRR1049724",0
"SRR1062927",0
"SRR1140677",0
"SRR1049727",0
"SRR1049728",0
"SRR1062929",0
"SRR1140580",0
"SRR1049729",1
"SRR1049730",1
"SRR1062930",1
"SRR1140739",1
"SRR1049731",0
"SRR1049732",0
"SRR1062931",0
"SRR1140572",0
"SRR1049733",0
"SRR1049734",0
"SRR1062932",0
"SRR1140625",0
"SRR1049737",0
"SRR1049738",0
"SRR1062934",0
"SRR1140626",0
"SRR1049739",0
"SRR1049740",0
"SRR1062935",0
"SRR1140587",0
"SRR1049741",0
"SRR1049742",0
"SRR1062936",0
"SRR1140737",0
"SRR1049743",0
"SRR1049744",0
"SRR1062937",0
"SRR1140627",0
"SRR1049745",0
"SRR1049746",0
"SRR1062938",0
"SRR1140725",0
"SRR1049747",0
"SRR1049748",0
"SRR1062939",0
"SRR1140589",0
"SRR1049749",0
"SRR1049750",0
"SRR1062940",0
"SRR1140638",0
"SRR1049751",0
"SRR1049752",0
"SRR1062941",0
"SRR1140740",0
"SRR1050529",0
"SRR1144776",0
"SRR1050530",0
"SRR1144733",0
"SRR1050531",0
"SRR1144757",0
"SRR1051196",0
"SRR1051197",0
"SRR1051198",0
"SRR1051199",0
"SRR1103375",0
"SRR1162471",0
"SRR1162704",0
"SRR1103376",1
"SRR1162472",1
"SRR1162737",1
"SRR1103381",1
"SRR1162482",1
"SRR1162775",1
"SRR1103387",1
"SRR1162479",1
"SRR1162789",1
"SRR1103397",0
"SRR1162474",0
"SRR1162774",0
"SRR1103453",0
"SRR1162476",0
"SRR1162745",0
"SRR1103472",0
"SRR1162469",0
"SRR1162716",0
"SRR1103486",1
"SRR1162468",1
"SRR1162694",1
"SRR1103491",1
"SRR1162473",1
"SRR1162746",1
"SRR1103499",0
"SRR1162477",0
"SRR1162738",0
"SRR1103500",1
"SRR1162475",1
"SRR1162763",1
"SRR1103551",0
"SRR1162470",0
"SRR1162788",0
"SRR1103591",1
"SRR1162481",1
"SRR1162691",1
"SRR1103616",0
"SRR1162478",0
"SRR1162770",0
"SRR1103621",1
"SRR1162480",1
"SRR1162773",1
"SRR1144724",1
"SRR1146300",1
"SRR1163351",1
"SRR1163424",1
"SRR1144726",0
"SRR1146314",0
"SRR1162834",0
"SRR1166815",0
"SRR1144727",NA
"SRR1146382",NA
"SRR1163320",NA
"SRR1163361",NA
"SRR1144728",1
"SRR1146272",1
"SRR1162860",1
"SRR1166867",1
"SRR1144730",1
"SRR1146412",1
"SRR1163190",1
"SRR1163222",1
"SRR1144731",1
"SRR1146313",1
"SRR1162846",1
"SRR1166827",1
"SRR1144732",NA
"SRR1146348",NA
"SRR1163367",NA
"SRR1163400",NA
"SRR1144734",0
"SRR1146360",0
"SRR1163215",0
"SRR1163359",0
"SRR1144735",1
"SRR1146421",1
"SRR1163015",1
"SRR1163040",1
"SRR1144738",NA
"SRR1146420",NA
"SRR1163086",NA
"SRR1163236",NA
"SRR1144739",0
"SRR1146364",0
"SRR1162954",0
"SRR1163425",0
"SRR1144740",NA
"SRR1146375",NA
"SRR1163175",NA
"SRR1163382",NA
"SRR1144741",0
"SRR1146365",0
"SRR1163213",0
"SRR1163480",0
"SRR1144743",NA
"SRR1146372",NA
"SRR1162871",NA
"SRR1166918",NA
"SRR1144745",NA
"SRR1146328",NA
"SRR1162883",NA
"SRR1163092",NA
"SRR1144746",NA
"SRR1146271",NA
"SRR1163147",NA
"SRR1163360",NA
"SRR1144747",0
"SRR1146312",0
"SRR1163229",0
"SRR1163408",0
"SRR1144750",1
"SRR1146353",1
"SRR1162841",1
"SRR1166872",1
"SRR1144751",NA
"SRR1146369",NA
"SRR1163017",NA
"SRR1163216",NA
"SRR1144753",1
"SRR1146380",1
"SRR1162792",1
"SRR1166871",1
"SRR1144755",1
"SRR1146283",1
"SRR1163339",1
"SRR1163381",1
"SRR1144756",1
"SRR1146378",1
"SRR1163039",1
"SRR1163448",1
"SRR1144758",1
"SRR1146320",1
"SRR1162800",1
"SRR1166876",1
"SRR1144760",NA
"SRR1146293",NA
"SRR1162874",NA
"SRR1162986",NA
"SRR1144762",1
"SRR1146290",1
"SRR1163078",1
"SRR1163478",1
"SRR1144763",NA
"SRR1146333",NA
"SRR1162891",NA
"SRR1166909",NA
"SRR1144765",NA
"SRR1146296",NA
"SRR1163218",NA
"SRR1163473",NA
"SRR1144767",1
"SRR1146418",1
"SRR1162866",1
"SRR1163077",1
"SRR1144769",0
"SRR1146347",0
"SRR1162958",0
"SRR1163046",0
"SRR1144770",1
"SRR1146315",1
"SRR1163024",1
"SRR1163176",1
"SRR1144772",1
"SRR1146339",1
"SRR1163306",1
"SRR1163459",1
"SRR1144773",NA
"SRR1146363",NA
"SRR1163117",NA
"SRR1163464",NA
"SRR1144775",NA
"SRR1146294",NA
"SRR1162853",NA
"SRR1163003",NA
"SRR1144777",1
"SRR1146383",1
"SRR1162793",1
"SRR1166913",1
"SRR1144778",1
"SRR1146316",1
"SRR1162806",1
"SRR1162851",1
"SRR1144779",NA
"SRR1146268",NA
"SRR1162875",NA
"SRR1166929",NA
"SRR1144781",1
"SRR1146355",1
"SRR1162895",1
"SRR1163206",1
"SRR1144782",1
"SRR1146324",1
"SRR1163075",1
"SRR1163355",1
"SRR1144784",1
"SRR1146330",1
"SRR1162796",1
"SRR1166925",1
"SRR1144785",NA
"SRR1146301",NA
"SRR1163093",NA
"SRR1163179",NA
"SRR1144786",NA
"SRR1146354",NA
"SRR1163047",NA
"SRR1163417",NA
"SRR1144788",1
"SRR1146325",1
"SRR1162855",1
"SRR1162865",1
"SRR1144789",NA
"SRR1146416",NA
"SRR1163051",NA
"SRR1163146",NA
"SRR1144791",NA
"SRR1146277",NA
"SRR1163076",NA
"SRR1163465",NA
"SRR1144792",1
"SRR1146306",1
"SRR1163110",1
"SRR1163174",1
"SRR1144794",NA
"SRR1146379",NA
"SRR1162795",NA
"SRR1162845",NA
"SRR1144795",NA
"SRR1146415",NA
"SRR1162850",NA
"SRR1166936",NA
"SRR1144798",0
"SRR1146376",0
"SRR1163094",0
"SRR1163490",0
"SRR1144799",1
"SRR1146319",1
"SRR1162890",1
"SRR1166873",1
"SRR1144801",NA
"SRR1146368",NA
"SRR1162894",NA
"SRR1162899",NA
"SRR1144802",1
"SRR1146413",1
"SRR1163321",1
"SRR1163418",1
"SRR1144803",NA
"SRR1146343",NA
"SRR1163124",NA
"SRR1163212",NA
"SRR1144804",1
"SRR1146278",1
"SRR1163141",1
"SRR1163300",1
"SRR1144806",NA
"SRR1146342",NA
"SRR1162856",NA
"SRR1163122",NA
"SRR1144808",NA
"SRR1146309",NA
"SRR1162879",NA
"SRR1163123",NA
"SRR1144810",1
"SRR1146417",1
"SRR1162881",1
"SRR1163087",1
"SRR1144811",1
"SRR1146349",1
"SRR1162854",1
"SRR1163230",1
"SRR1144812",NA
"SRR1146282",NA
"SRR1162898",NA
"SRR1162998",NA
"SRR1144814",NA
"SRR1146329",NA
"SRR1163014",NA
"SRR1163128",NA
"SRR1144816",1
"SRR1146359",1
"SRR1163327",1
"SRR1163344",1
"SRR1144818",0
"SRR1146334",0
"SRR1163109",0
"SRR1163488",0
"SRR1144819",1
"SRR1146377",1
"SRR1162840",1
"SRR1162863",1
"SRR1144821",1
"SRR1146384",1
"SRR1162814",1
"SRR1166818",1
"SRR1144823",NA
"SRR1146276",NA
"SRR1163090",NA
"SRR1163116",NA
"SRR1144824",NA
"SRR1146338",NA
"SRR1162818",NA
"SRR1166813",NA
"SRR1144826",NA
"SRR1146285",NA
"SRR1163108",NA
"SRR1163239",NA
"SRR1144827",NA
"SRR1146352",NA
"SRR1163205",NA
"SRR1163350",NA
"SRR1144828",1
"SRR1146381",1
"SRR1162969",1
"SRR1163008",1
"SRR1144829",NA
"SRR1146374",NA
"SRR1162810",NA
"SRR1166923",NA
"SRR1144830",1
"SRR1146373",1
"SRR1162801",1
"SRR1166874",1
"SRR1144831",0
"SRR1146414",0
"SRR1163200",0
"SRR1163358",0
"SRR1144832",0
"SRR1146302",0
"SRR1162826",0
"SRR1166924",0
"SRR1144833",NA
"SRR1146289",NA
"SRR1162968",NA
"SRR1163085",NA
"SRR1144834",1
"SRR1146286",1
"SRR1163293",1
"SRR1163305",1
"SRR1158874",1
"SRR1181073",1
"SRR1181154",1
"SRR1158890",1
"SRR1181157",1
"SRR1181158",1
"SRR1158898",1
"SRR1181025",1
"SRR1184036",1
"SRR1158907",1
"SRR1181132",1
"SRR1181329",1
"SRR1158923",1
"SRR1181107",1
"SRR1181311",1
"SRR1158929",1
"SRR1181069",1
"SRR1181110",1
"SRR1158931",0
"SRR1181046",0
"SRR1181304",0
"SRR1158939",0
"SRR1181047",0
"SRR1181111",0
"SRR1158943",1
"SRR1180990",1
"SRR1184127",1
"SRR1158946",1
"SRR1181104",1
"SRR1181248",1
"SRR1158950",1
"SRR1181007",1
"SRR1183663",1
"SRR1158989",1
"SRR1181074",1
"SRR1181309",1
"SRR1158990",1
"SRR1181082",1
"SRR1181159",1
"SRR1158998",1
"SRR1181105",1
"SRR1181207",1
"SRR1159002",1
"SRR1181128",1
"SRR1181204",1
"SRR1159003",1
"SRR1180951",1
"SRR1181041",1
"SRR1159006",1
"SRR1180938",1
"SRR1181033",1
"SRR1159029",1
"SRR1180994",1
"SRR1181109",1
"SRR1159034",1
"SRR1181208",1
"SRR1181241",1
"SRR1159038",0
"SRR1181018",0
"SRR1183961",0
"SRR1159044",1
"SRR1181045",1
"SRR1181247",1
"SRR1159053",1
"SRR1181072",1
"SRR1181097",1
"SRR1159066",1
"SRR1181093",1
"SRR1181152",1
"SRR1159075",1
"SRR1181141",1
"SRR1181153",1
"SRR1159076",1
"SRR1181122",1
"SRR1181310",1
"SRR1159083",1
"SRR1180957",1
"SRR1184034",1
"SRR1159108",1
"SRR1181205",1
"SRR1181278",1
"SRR1159121",1
"SRR1181134",1
"SRR1181307",1
"SRR1159122",1
"SRR1180984",1
"SRR1184123",1
"SRR1159126",1
"SRR1181249",1
"SRR1181308",1
"SRR1159129",1
"SRR1181071",1
"SRR1181300",1
"SRR1159167",1
"SRR1181095",1
"SRR1181206",1
"SRR1159171",0
"SRR1181116",0
"SRR1181203",0
"SRR1159180",1
"SRR1180997",1
"SRR1181126",1
"SRR1159204",1
"SRR1180958",1
"SRR1184039",1
"SRR1159237",0
"SRR1180983",0
"SRR1184001",0
"SRR1159245",1
"SRR1181081",1
"SRR1181119",1
"SRR1159252",1
"SRR1180995",1
"SRR1183963",1
"SRR1159261",1
"SRR1181024",1
"SRR1181306",1
"SRR1159262",1
"SRR1180976",1
"SRR1184125",1
"SRR1159286",1
"SRR1181155",1
"SRR1181196",1
"SRR1159290",1
"SRR1180950",1
"SRR1181131",1
"SRR1159293",1
"SRR1180989",1
"SRR1181094",1
"SRR1159299",1
"SRR1180970",1
"SRR1183966",1
"SRR1159309",1
"SRR1180969",1
"SRR1181031",1
"SRR1159310",0
"SRR1181075",0
"SRR1181288",0
"SRR1159338",1
"SRR1181125",1
"SRR1181151",1
"SRR1159349",1
"SRR1181103",1
"SRR1181149",1
"SRR1159352",1
"SRR1181048",1
"SRR1184113",1
"SRR1159359",1
"SRR1180944",1
"SRR1181114",1
"SRR1159361",1
"SRR1180922",1
"SRR1181135",1
"SRR1159393",1
"SRR1181150",1
"SRR1181305",1
"SRR1159521",1
"SRR1180770",1
"SRR1184040",1
"SRR1159661",1
"SRR1181124",1
"SRR1181202",1
"SRR1159682",0
"SRR1180945",0
"SRR1181129",0
"SRR1159687",0
"SRR1180975",0
"SRR1184121",0
"SRR1159700",1
"SRR1180937",1
"SRR1184120",1
"SRR1159721",1
"SRR1180711",1
"SRR1181101",1
"SRR1159723",0
"SRR1181030",0
"SRR1181070",0
"SRR1159738",1
"SRR1181019",1
"SRR1184035",1
"SRR1159747",1
"SRR1180921",1
"SRR1181098",1
"SRR1159760",1
"SRR1180936",1
"SRR1183962",1
"SRR1159861",1
"SRR1180963",1
"SRR1183959",1
"SRR1159895",0
"SRR1180935",0
"SRR1184118",0
"SRR1159926",1
"SRR1180924",1
"SRR1181032",1
"SRR1162689",NA
"SRR1165519",NA
"SRR1165583",NA
"SRR1166814",NA
"SRR1162695",1
"SRR1165524",1
"SRR1165549",1
"SRR1166879",1
"SRR1162699",NA
"SRR1165469",NA
"SRR1165596",NA
"SRR1166713",NA
"SRR1162700",NA
"SRR1165543",NA
"SRR1165572",NA
"SRR1166707",NA
"SRR1162705",1
"SRR1165467",1
"SRR1166807",1
"SRR1167130",1
"SRR1162707",0
"SRR1165536",0
"SRR1165577",0
"SRR1166709",0
"SRR1162708",NA
"SRR1165427",NA
"SRR1166722",NA
"SRR1167113",NA
"SRR1162709",0
"SRR1165535",0
"SRR1165553",0
"SRR1166864",0
"SRR1162710",NA
"SRR1165440",NA
"SRR1166825",NA
"SRR1167147",NA
"SRR1162720",0
"SRR1165544",0
"SRR1165600",0
"SRR1166710",0
"SRR1162721",1
"SRR1165523",1
"SRR1165574",1
"SRR1166712",1
"SRR1162725",NA
"SRR1165503",NA
"SRR1165593",NA
"SRR1166714",NA
"SRR1162726",0
"SRR1165527",0
"SRR1165586",0
"SRR1166938",0
"SRR1162727",1
"SRR1165513",1
"SRR1165605",1
"SRR1166928",1
"SRR1162731",1
"SRR1165508",1
"SRR1165566",1
"SRR1166812",1
"SRR1162732",NA
"SRR1165379",NA
"SRR1166715",NA
"SRR1167117",NA
"SRR1162739",0
"SRR1165468",0
"SRR1166865",0
"SRR1167123",0
"SRR1162741",1
"SRR1165540",1
"SRR1165563",1
"SRR1166932",1
"SRR1162747",0
"SRR1165461",0
"SRR1166866",0
"SRR1167144",0
"SRR1162749",1
"SRR1165521",1
"SRR1165546",1
"SRR1166816",1
"SRR1162750",0
"SRR1165415",0
"SRR1166808",0
"SRR1167090",0
"SRR1162753",0
"SRR1165498",0
"SRR1165589",0
"SRR1166711",0
"SRR1162754",1
"SRR1165481",1
"SRR1165599",1
"SRR1166805",1
"SRR1162755",0
"SRR1165507",0
"SRR1165568",0
"SRR1166823",0
"SRR1162758",1
"SRR1165373",1
"SRR1166817",1
"SRR1167069",1
"SRR1162764",0
"SRR1165520",0
"SRR1165587",0
"SRR1166931",0
"SRR1162778",1
"SRR1165477",1
"SRR1165602",1
"SRR1166927",1
"SRR1162802",0
"SRR1165529",0
"SRR1165601",0
"SRR1166868",0
"SRR1162803",1
"SRR1162868",1
"SRR1165478",1
"SRR1165558",1
"SRR1162807",1
"SRR1165418",1
"SRR1166809",1
"SRR1167100",1
"SRR1162811",1
"SRR1165502",1
"SRR1165604",1
"SRR1166869",1
"SRR1162812",1
"SRR1165377",1
"SRR1166919",1
"SRR1167114",1
"SRR1162815",0
"SRR1165399",0
"SRR1166915",0
"SRR1167081",0
"SRR1162819",0
"SRR1162876",0
"SRR1165526",0
"SRR1165598",0
"SRR1162823",0
"SRR1165538",0
"SRR1165567",0
"SRR1166934",0
"SRR1162825",0
"SRR1165516",0
"SRR1165581",0
"SRR1166820",0
"SRR1162828",0
"SRR1165512",0
"SRR1165592",0
"SRR1166922",0
"SRR1162829",1
"SRR1165541",1
"SRR1165597",1
"SRR1166875",1
"SRR1162833",NA
"SRR1163107",NA
"SRR1165403",NA
"SRR1167097",NA
"SRR1162835",NA
"SRR1165398",NA
"SRR1166914",NA
"SRR1167141",NA
"SRR1162836",NA
"SRR1165369",NA
"SRR1166804",NA
"SRR1167099",NA
"SRR1162842",1
"SRR1165499",1
"SRR1166819",1
"SRR1167134",1
"SRR1162843",1
"SRR1163032",1
"SRR1165480",1
"SRR1165595",1
"SRR1162847",0
"SRR1165431",0
"SRR1166822",0
"SRR1167124",0
"SRR1162848",NA
"SRR1165437",NA
"SRR1166870",NA
"SRR1167080",NA
"SRR1162852",1
"SRR1163168",1
"SRR1165530",1
"SRR1165554",1
"SRR1162861",1
"SRR1163223",1
"SRR1165532",1
"SRR1165590",1
"SRR1162862",NA
"SRR1163129",NA
"SRR1165537",NA
"SRR1165603",NA
"SRR1162867",0
"SRR1162877",0
"SRR1165457",0
"SRR1167058",0
"SRR1162870",1
"SRR1162959",1
"SRR1165500",1
"SRR1165559",1
"SRR1162872",0
"SRR1163052",0
"SRR1165509",0
"SRR1165564",0
"SRR1162873",0
"SRR1163234",0
"SRR1165504",0
"SRR1165594",0
"SRR1162878",NA
"SRR1165446",NA
"SRR1166937",NA
"SRR1167075",NA
"SRR1162880",1
"SRR1162992",1
"SRR1165419",1
"SRR1167152",1
"SRR1162884",0
"SRR1162887",0
"SRR1165444",0
"SRR1167087",0
"SRR1162886",1
"SRR1165525",1
"SRR1165557",1
"SRR1166926",1
"SRR1162888",0
"SRR1165453",0
"SRR1166877",0
"SRR1167073",0
"SRR1162893",0
"SRR1165450",0
"SRR1166933",0
"SRR1167128",0
"SRR1162897",1
"SRR1165366",1
"SRR1166935",1
"SRR1167151",1
"SRR1162900",1
"SRR1165533",1
"SRR1165588",1
"SRR1166829",1
"SRR1162947",1
"SRR1169073",1
"SRR1172351",1
"SRR1162952",1
"SRR1169129",1
"SRR1174857",1
"SRR1162953",1
"SRR1169128",1
"SRR1172339",1
"SRR1162956",0
"SRR1169034",0
"SRR1172455",0
"SRR1162957",0
"SRR1169133",0
"SRR1172272",0
"SRR1162961",1
"SRR1169122",1
"SRR1172424",1
"SRR1162962",1
