"id","ciprofloxacin","moxifloxacin"
"ERR067582",NA,NA
"ERR067583",NA,0
"ERR067584",NA,1
"ERR067585",NA,NA
"ERR067586",NA,0
"ERR067587",NA,0
"ERR067588",NA,0
"ERR067589",NA,0
"ERR067590",NA,0
"ERR067591",NA,0
"ERR067592",NA,0
"ERR067595",NA,NA
"ERR067596",NA,0
"ERR067599",NA,0
"ERR067600",NA,0
"ERR067601",NA,NA
"ERR067602",NA,0
"ERR067603",NA,0
"ERR067604",NA,NA
"ERR067606",NA,1
"ERR067608",NA,1
"ERR067609",NA,1
"ERR067610",NA,1
"ERR067612",NA,NA
"ERR067613",NA,0
"ERR067614",NA,1
"ERR067615",NA,0
"ERR067616",NA,0
"ERR067617",NA,NA
"ERR067618",NA,0
"ERR067619",NA,NA
"ERR067620",NA,0
"ERR067622",NA,1
"ERR067624",NA,0
"ERR067625",NA,0
"ERR067627",NA,0
"ERR067630",NA,0
"ERR067631",NA,0
"ERR067635",NA,1
"ERR067636",NA,NA
"ERR067637",NA,1
"ERR067640",NA,NA
"ERR067641",NA,0
"ERR067643",NA,0
"ERR067644",NA,1
"ERR067645",NA,0
"ERR067647",NA,0
"ERR067649",NA,0
"ERR067650",NA,0
"ERR067651",NA,0
"ERR067653",NA,0
"ERR067654",NA,1
"ERR067655",NA,0
"ERR067656",NA,0
"ERR067657",NA,0
"ERR067658",NA,NA
"ERR067659",NA,0
"ERR067660",NA,0
"ERR067661",NA,NA
"ERR067663",NA,0
"ERR067664",NA,NA
"ERR067665",NA,1
"ERR067666",NA,0
"ERR067667",NA,0
"ERR067668",NA,0
"ERR067670",NA,0
"ERR067671",NA,1
"ERR067672",NA,1
"ERR067673",NA,0
"ERR067674",NA,0
"ERR067675",NA,0
"ERR067676",NA,NA
"ERR067677",NA,0
"ERR067678",NA,1
"ERR067679",NA,0
"ERR067680",NA,0
"ERR067682",NA,NA
"ERR067683",NA,0
"ERR067684",NA,1
"ERR067685",NA,NA
"ERR067686",NA,NA
"ERR067687",NA,0
"ERR067688",NA,0
"ERR067689",NA,0
"ERR067690",NA,NA
"ERR067691",NA,0
"ERR067692",NA,1
"ERR067693",NA,NA
"ERR067694",NA,NA
"ERR067695",NA,0
"ERR067696",NA,0
"ERR067697",NA,0
"ERR067700",NA,NA
"ERR067703",NA,NA
"ERR067704",NA,1
"ERR067705",NA,0
"ERR067706",NA,NA
"ERR067707",NA,0
"ERR067708",NA,NA
"ERR067709",NA,1
"ERR067711",NA,0
"ERR067713",NA,NA
"ERR067714",NA,0
"ERR067715",NA,0
"ERR067716",NA,NA
"ERR067717",NA,1
"ERR067718",NA,1
"ERR067719",NA,0
"ERR067721",NA,0
"ERR067722",NA,1
"ERR067723",NA,NA
"ERR067724",NA,1
"ERR067725",NA,NA
"ERR067726",NA,0
"ERR067727",NA,NA
"ERR067728",NA,0
"ERR067729",NA,NA
"ERR067730",NA,NA
"ERR067731",NA,NA
"ERR067732",NA,0
"ERR067733",NA,0
"ERR067734",NA,0
"ERR067736",NA,NA
"ERR067737",NA,NA
"ERR067740",NA,0
"ERR067742",NA,0
"ERR067743",NA,NA
"ERR067744",NA,0
"ERR067745",NA,NA
"ERR067748",NA,0
"ERR067750",NA,1
"ERR067751",NA,NA
"ERR067753",NA,NA
"ERR067754",NA,1
"ERR067757",NA,0
"ERR067758",NA,NA
"ERR067759",NA,NA
"ERR067761",NA,NA
"ERR067762",NA,NA
"ERR067763",NA,0
"ERR067765",NA,0
"ERR067766",NA,NA
"ERR067767",NA,0
"ERR072019",NA,NA
"ERR072020",NA,NA
"ERR072021",NA,NA
"ERR072022",NA,NA
"ERR072023",NA,NA
"ERR072024",NA,NA
"ERR072025",NA,NA
"ERR072026",NA,NA
"ERR072027",NA,NA
"ERR072028",NA,NA
"ERR072029",NA,NA
"ERR072030",NA,NA
"ERR072031",NA,NA
"ERR072032",NA,NA
"ERR072034",NA,NA
"ERR072035",NA,NA
"ERR072036",NA,NA
"ERR072038",NA,NA
"ERR072039",NA,NA
"ERR072040",NA,NA
"ERR072041",NA,NA
"ERR072042",NA,NA
"ERR072044",NA,NA
"ERR072045",NA,NA
"ERR072046",NA,NA
"ERR072047",NA,NA
"ERR072048",NA,NA
"ERR072050",NA,NA
"ERR072051",NA,NA
"ERR072065",NA,NA
"ERR072072",NA,NA
"ERR072077",NA,NA
"ERR072080",NA,NA
"ERR072087",0,NA
"ERR072089",NA,NA
"ERR072094",NA,NA
"ERR072095",NA,NA
"ERR072096",NA,NA
"ERR108420",NA,1
"ERR108421",NA,0
"ERR108422",NA,1
"ERR108423",NA,NA
"ERR108425",NA,0
"ERR108426",NA,0
"ERR108427",NA,NA
"ERR108428",NA,0
"ERR108429",NA,NA
"ERR108432",NA,NA
"ERR108433",NA,NA
"ERR108434",NA,NA
"ERR108435",NA,1
"ERR108436",NA,0
"ERR108437",NA,NA
"ERR108439",NA,0
"ERR108440",NA,NA
"ERR108441",NA,NA
"ERR108442",NA,NA
"ERR108443",NA,0
"ERR108444",NA,NA
"ERR108445",NA,NA
"ERR108446",NA,NA
"ERR108447",NA,NA
"ERR108448",NA,NA
"ERR108449",NA,NA
"ERR108450",NA,0
"ERR108451",NA,NA
"ERR108452",NA,NA
"ERR108453",NA,1
"ERR108455",NA,1
"ERR108456",NA,NA
"ERR108457",NA,NA
"ERR108458",NA,0
"ERR108459",NA,NA
"ERR108460",NA,NA
"ERR108461",NA,NA
"ERR108462",NA,NA
"ERR108463",NA,NA
"ERR108467",NA,0
"ERR108468",NA,NA
"ERR108469",NA,1
"ERR108470",NA,NA
"ERR108472",NA,NA
"ERR108473",NA,0
"ERR108474",NA,0
"ERR108475",NA,0
"ERR108478",NA,NA
"ERR108479",NA,NA
"ERR108480",NA,1
"ERR108481",NA,NA
"ERR108482",NA,0
"ERR108483",NA,NA
"ERR108485",NA,0
"ERR108486",NA,NA
"ERR108487",NA,NA
"ERR108488",NA,0
"ERR108489",NA,0
"ERR108490",NA,NA
"ERR108492",NA,NA
"ERR108493",NA,0
"ERR108494",NA,0
"ERR108495",NA,0
"ERR108496",NA,NA
"ERR108497",NA,NA
"ERR108498",NA,NA
"ERR108499",NA,NA
"ERR108500",NA,0
"ERR108501",NA,NA
"ERR108502",NA,NA
"ERR108503",NA,0
"ERR108504",NA,NA
"ERR108505",NA,NA
"ERR108506",NA,NA
"ERR108507",NA,1
"ERR108508",NA,NA
"ERR108509",NA,NA
"ERR108510",NA,0
"ERR108511",NA,0
"ERR108513",NA,NA
"ERR108514",NA,NA
"ERR108515",NA,NA
"ERR117449",NA,NA
"ERR117450",NA,NA
"ERR117451",NA,NA
"ERR117452",NA,0
"ERR117453",NA,1
"ERR117454",NA,1
"ERR117455",NA,NA
"ERR117457",NA,NA
"ERR117458",NA,NA
"ERR117460",NA,0
"ERR117462",NA,1
"ERR117463",NA,1
"ERR117464",NA,1
"ERR117465",NA,0
"ERR117466",NA,NA
"ERR117467",NA,NA
"ERR117468",NA,0
"ERR117469",NA,NA
"ERR117470",NA,0
"ERR1213824",NA,NA
"ERR1213825",NA,NA
"ERR1213826",NA,NA
"ERR1213827",NA,NA
"ERR1213829",NA,NA
"ERR1213836",NA,NA
"ERR1213839",NA,NA
"ERR1213841",NA,NA
"ERR1213844",NA,NA
"ERR1213845",NA,NA
"ERR1213846",NA,NA
"ERR1213847",NA,NA
"ERR1213848",NA,NA
"ERR1213849",NA,NA
"ERR1213852",NA,NA
"ERR1213854",NA,NA
"ERR1213855",NA,NA
"ERR1213856",NA,NA
"ERR1213857",NA,NA
"ERR1213861",NA,NA
"ERR1213867",NA,NA
"ERR1213868",NA,NA
"ERR1213869",NA,NA
"ERR1213870",NA,NA
"ERR1213871",NA,NA
"ERR1213873",NA,NA
"ERR1213874",NA,NA
"ERR1213875",NA,NA
"ERR1213876",NA,NA
"ERR1213877",NA,NA
"ERR1213878",NA,NA
"ERR1213880",NA,NA
"ERR1213881",NA,NA
"ERR1213882",NA,NA
"ERR1213884",NA,NA
"ERR1213885",NA,NA
"ERR1213886",NA,NA
"ERR1213888",NA,NA
"ERR1213890",NA,NA
"ERR1213891",NA,NA
"ERR1213893",NA,NA
"ERR1213894",NA,NA
"ERR1213895",NA,NA
"ERR1213896",NA,NA
"ERR1213899",NA,NA
"ERR1213900",NA,NA
"ERR1213901",NA,NA
"ERR1213903",NA,NA
"ERR1213906",NA,NA
"ERR1213908",NA,NA
"ERR1213909",NA,NA
"ERR1213910",NA,NA
"ERR1213911",NA,NA
"ERR1213912",NA,NA
"ERR1213913",NA,NA
"ERR1213914",NA,NA
"ERR1213915",NA,NA
"ERR1213916",NA,NA
"ERR1213917",NA,NA
"ERR1213918",NA,NA
"ERR1213920",NA,NA
"ERR1213921",NA,NA
"ERR1213922",NA,NA
"ERR1213924",NA,NA
"ERR1213925",NA,NA
"ERR1213931",NA,NA
"ERR1213932",NA,NA
"ERR1213933",NA,NA
"ERR1213934",NA,NA
"ERR1213935",NA,NA
"ERR1213937",NA,NA
"ERR1213939",NA,NA
"ERR1213940",NA,NA
"ERR1213942",NA,NA
"ERR1213944",NA,NA
"ERR1213945",NA,NA
"ERR1213946",NA,NA
"ERR1213947",NA,NA
"ERR1213948",NA,NA
"ERR133799",NA,NA
"ERR133800",NA,NA
"ERR133802",NA,NA
"ERR133803",NA,0
"ERR133804",NA,NA
"ERR133805",NA,0
"ERR133806",NA,0
"ERR133807",NA,NA
"ERR133808",NA,NA
"ERR133809",NA,NA
"ERR133810",NA,NA
"ERR133811",NA,NA
"ERR133812",NA,NA
"ERR133814",NA,NA
"ERR133815",NA,NA
"ERR133818",NA,NA
"ERR133819",NA,NA
"ERR133820",NA,NA
"ERR133822",NA,NA
"ERR133823",NA,0
"ERR133826",NA,0
"ERR133827",NA,0
"ERR133829",NA,NA
"ERR133830",NA,NA
"ERR133831",NA,0
"ERR133832",NA,NA
"ERR133833",NA,NA
"ERR133834",NA,0
"ERR133835",NA,NA
"ERR133836",NA,0
"ERR133837",NA,NA
"ERR133838",NA,NA
"ERR133839",NA,0
"ERR133840",NA,NA
"ERR133841",NA,NA
"ERR133844",NA,0
"ERR133846",NA,NA
"ERR133847",NA,NA
"ERR133849",NA,0
"ERR133850",NA,NA
"ERR133851",NA,NA
"ERR133852",NA,NA
"ERR133854",NA,NA
"ERR133855",NA,NA
"ERR133856",NA,NA
"ERR133857",NA,NA
"ERR133858",NA,0
"ERR133859",NA,NA
"ERR133860",NA,0
"ERR133862",NA,NA
"ERR133863",NA,NA
"ERR133864",NA,NA
"ERR133865",NA,NA
"ERR133866",NA,NA
"ERR133868",NA,0
"ERR133870",NA,NA
"ERR133871",NA,NA
"ERR133872",NA,NA
"ERR133873",NA,NA
"ERR133874",NA,NA
"ERR133875",NA,NA
"ERR133876",NA,NA
"ERR133877",NA,NA
"ERR133878",NA,0
"ERR133879",NA,1
"ERR133880",NA,0
"ERR133881",NA,NA
"ERR133882",NA,NA
"ERR133883",NA,NA
"ERR133885",NA,0
"ERR133886",NA,0
"ERR133888",NA,NA
"ERR133889",NA,NA
"ERR133890",NA,1
"ERR133891",NA,NA
"ERR133892",NA,0
"ERR133893",NA,NA
"ERR133895",NA,0
"ERR133896",NA,NA
"ERR133897",NA,NA
"ERR133898",NA,NA
"ERR133899",NA,0
"ERR133900",NA,1
"ERR133901",NA,1
"ERR133902",NA,0
"ERR133903",NA,0
"ERR133904",NA,NA
"ERR133905",NA,NA
"ERR133906",NA,1
"ERR133907",NA,0
"ERR133908",NA,1
"ERR133909",NA,0
"ERR133911",NA,NA
"ERR133912",NA,NA
"ERR133913",NA,0
"ERR133914",NA,0
"ERR133915",NA,0
"ERR133917",NA,0
"ERR133919",NA,0
"ERR133920",NA,NA
"ERR133922",NA,0
"ERR133924",NA,NA
"ERR133925",NA,NA
"ERR133926",NA,NA
"ERR133929",NA,NA
"ERR133930",NA,NA
"ERR133932",NA,NA
"ERR133934",NA,NA
"ERR133935",NA,0
"ERR133937",NA,1
"ERR133939",NA,NA
"ERR133941",NA,NA
"ERR133942",NA,0
"ERR133944",NA,0
"ERR133945",NA,NA
"ERR133946",NA,NA
"ERR133947",NA,NA
"ERR133948",NA,NA
"ERR133949",NA,NA
"ERR133950",NA,NA
"ERR133951",NA,1
"ERR133952",NA,NA
"ERR133953",NA,0
"ERR133954",NA,NA
"ERR133955",NA,NA
"ERR133958",NA,NA
"ERR133959",NA,0
"ERR133961",NA,NA
"ERR133963",NA,NA
"ERR133964",NA,NA
"ERR133965",NA,NA
"ERR133966",NA,NA
"ERR133967",NA,NA
"ERR133968",NA,NA
"ERR133969",NA,NA
"ERR133970",NA,NA
"ERR133971",NA,NA
"ERR133973",NA,NA
"ERR133974",NA,NA
"ERR133975",NA,NA
"ERR133977",NA,NA
"ERR133978",NA,NA
"ERR133979",NA,NA
"ERR133980",NA,NA
"ERR133981",NA,0
"ERR133982",NA,0
"ERR133983",NA,NA
"ERR133984",NA,0
"ERR133985",NA,NA
"ERR133987",NA,NA
"ERR133988",NA,NA
"ERR133989",NA,NA
"ERR137191",NA,NA
"ERR137192",NA,0
"ERR137193",NA,NA
"ERR137195",NA,NA
"ERR137197",NA,NA
"ERR137198",NA,NA
"ERR137199",NA,NA
"ERR137200",NA,NA
"ERR137201",NA,NA
"ERR137204",NA,1
"ERR137205",NA,NA
"ERR137206",NA,0
"ERR137207",NA,NA
"ERR137208",NA,1
"ERR137209",NA,0
"ERR137210",NA,0
"ERR137212",NA,NA
"ERR137213",NA,NA
"ERR137214",NA,NA
"ERR137215",NA,0
"ERR137216",NA,NA
"ERR137218",NA,0
"ERR137220",NA,0
"ERR137221",NA,NA
"ERR137222",NA,0
"ERR137223",NA,1
"ERR137224",NA,NA
"ERR137225",NA,0
"ERR137227",NA,NA
"ERR137228",NA,NA
"ERR137229",NA,1
"ERR137230",NA,NA
"ERR137231",NA,1
"ERR137232",NA,NA
"ERR137233",NA,NA
"ERR137234",NA,0
"ERR137235",NA,NA
"ERR137238",NA,NA
"ERR137239",NA,NA
"ERR137240",NA,NA
"ERR137241",NA,NA
"ERR137242",NA,NA
"ERR137243",NA,1
"ERR137245",NA,NA
"ERR137246",NA,0
"ERR137247",NA,NA
"ERR137248",NA,1
"ERR137249",NA,NA
"ERR137251",NA,NA
"ERR137252",NA,NA
"ERR137253",NA,NA
"ERR137254",NA,1
"ERR137255",NA,0
"ERR137256",NA,NA
"ERR137257",NA,1
"ERR137258",NA,NA
"ERR137260",NA,0
"ERR137261",NA,NA
"ERR137262",NA,0
"ERR137264",NA,0
"ERR137266",NA,NA
"ERR137267",NA,NA
"ERR137268",NA,NA
"ERR137269",NA,0
"ERR137270",NA,NA
"ERR137271",NA,0
"ERR137273",NA,0
"ERR137274",NA,0
"ERR137275",NA,0
"ERR137277",NA,0
"ERR137278",NA,NA
"ERR137279",NA,0
"ERR137280",NA,NA
"ERR137281",NA,0
"ERR137282",NA,0
"ERR137283",NA,0
"ERR137284",NA,0
"ERR137285",NA,NA
"ERR144542",NA,0
"ERR144543",NA,1
"ERR144544",NA,NA
"ERR144545",NA,NA
"ERR144546",NA,NA
"ERR144547",NA,NA
"ERR144548",NA,0
"ERR144549",NA,0
"ERR144551",NA,1
"ERR144552",NA,NA
"ERR144555",NA,NA
"ERR144556",NA,0
"ERR144557",NA,NA
"ERR144558",NA,NA
"ERR144559",NA,NA
"ERR144560",NA,0
"ERR144561",NA,0
"ERR144562",NA,0
"ERR144563",NA,0
"ERR144564",NA,NA
"ERR144565",NA,NA
"ERR144566",NA,0
"ERR144567",NA,1
"ERR144569",NA,NA
"ERR144570",NA,0
"ERR144571",NA,0
"ERR144573",NA,1
"ERR144574",NA,0
"ERR144575",NA,0
"ERR144576",NA,NA
"ERR144577",NA,NA
"ERR144578",NA,NA
"ERR144579",NA,0
"ERR144580",NA,NA
"ERR144581",NA,0
"ERR144582",NA,NA
"ERR144585",NA,NA
"ERR144588",NA,NA
"ERR144590",NA,0
"ERR144592",NA,NA
"ERR144593",NA,1
"ERR144594",NA,NA
"ERR144595",NA,1
"ERR144596",NA,NA
"ERR144597",NA,0
"ERR144598",NA,NA
"ERR144599",NA,NA
"ERR144600",NA,1
"ERR144602",NA,NA
"ERR144603",NA,NA
"ERR144604",NA,NA
"ERR144605",NA,NA
"ERR144607",NA,0
"ERR144608",NA,NA
"ERR144609",NA,NA
"ERR144610",NA,0
"ERR144611",NA,1
"ERR144613",NA,NA
"ERR144614",NA,NA
"ERR144616",NA,NA
"ERR144618",NA,NA
"ERR144619",NA,0
"ERR144620",NA,0
"ERR144621",NA,NA
"ERR144622",NA,1
"ERR144623",NA,1
"ERR144624",NA,0
"ERR144625",NA,0
"ERR144626",NA,NA
"ERR144627",NA,NA
"ERR144628",NA,0
"ERR144629",NA,NA
"ERR144630",NA,NA
"ERR144631",NA,0
"ERR144632",NA,0
"ERR144633",NA,1
"ERR144634",NA,0
"ERR144635",NA,0
"ERR144636",NA,1
"ERR158569",NA,NA
"ERR158570",NA,0
"ERR158571",NA,NA
"ERR158572",NA,NA
"ERR158575",NA,NA
"ERR158576",NA,0
"ERR158577",NA,NA
"ERR158579",NA,0
"ERR158580",NA,1
"ERR158581",NA,0
"ERR158582",NA,NA
"ERR158585",NA,1
"ERR158587",NA,1
"ERR158588",NA,1
"ERR158589",NA,NA
"ERR158590",NA,0
"ERR158591",NA,NA
"ERR158592",NA,0
"ERR158595",NA,0
"ERR158596",NA,NA
"ERR158598",NA,0
"ERR158611",NA,0
"ERR158613",NA,0
"ERR158616",NA,1
"ERR227975",NA,0
"ERR227976",NA,0
"ERR227977",NA,0
"ERR227979",NA,NA
"ERR227980",NA,NA
"ERR227981",NA,0
"ERR227982",NA,0
"ERR227983",NA,0
"ERR227984",NA,NA
"ERR227985",NA,1
"ERR227987",NA,1
"ERR227988",NA,NA
"ERR227990",NA,NA
"ERR227991",NA,NA
"ERR227992",NA,NA
"ERR227996",NA,0
"ERR227997",NA,0
"ERR227998",NA,NA
"ERR227999",NA,NA
"ERR228000",NA,NA
"ERR228001",NA,0
"ERR228002",NA,NA
"ERR228003",NA,1
"ERR228004",NA,NA
"ERR228005",NA,NA
"ERR228006",NA,0
"ERR228007",NA,NA
"ERR228008",NA,NA
"ERR228009",NA,0
"ERR228010",NA,NA
"ERR228011",NA,NA
"ERR228012",NA,0
"ERR228013",NA,1
"ERR228014",NA,NA
"ERR228015",NA,NA
"ERR228017",NA,1
"ERR228018",NA,NA
"ERR228019",NA,0
"ERR228021",NA,NA
"ERR228023",NA,NA
"ERR228024",NA,0
"ERR228025",NA,0
"ERR228026",NA,NA
"ERR228027",NA,NA
"ERR228028",NA,0
"ERR228029",NA,0
"ERR228031",NA,NA
"ERR228032",NA,0
"ERR228033",NA,NA
"ERR228034",NA,NA
"ERR228035",NA,NA
"ERR228036",NA,1
"ERR228037",NA,NA
"ERR228039",NA,0
"ERR228040",NA,0
"ERR228042",NA,0
"ERR228043",NA,0
"ERR228044",NA,NA
"ERR228045",NA,NA
"ERR228046",NA,0
"ERR228047",NA,NA
"ERR228048",NA,NA
"ERR228049",NA,1
"ERR228053",NA,NA
"ERR228055",NA,NA
"ERR228056",NA,0
"ERR228057",NA,NA
"ERR228058",NA,NA
"ERR228059",NA,1
"ERR228060",NA,NA
"ERR228061",NA,0
"ERR228062",NA,1
"ERR228063",NA,NA
"ERR228064",NA,0
"ERR228065",NA,NA
"ERR228067",NA,NA
"ERR228068",NA,1
"ERR228069",NA,NA
"ERR229915",NA,1
"ERR229917",NA,NA
"ERR229918",NA,1
"ERR229919",NA,NA
"ERR229920",NA,NA
"ERR229921",NA,0
"ERR229922",NA,0
"ERR229923",NA,0
"ERR229924",NA,0
"ERR229925",NA,NA
"ERR229926",NA,0
"ERR229927",NA,0
"ERR229928",NA,NA
"ERR229929",NA,1
"ERR229931",NA,0
"ERR229932",NA,0
"ERR229934",NA,NA
"ERR229935",NA,NA
"ERR229936",NA,0
"ERR229937",NA,NA
"ERR229938",NA,NA
"ERR229939",NA,NA
"ERR229940",NA,1
"ERR229941",NA,NA
"ERR229942",NA,NA
"ERR229943",NA,NA
"ERR229944",NA,NA
"ERR229945",NA,NA
"ERR229946",NA,0
"ERR229947",NA,1
"ERR229948",NA,NA
"ERR229949",NA,0
"ERR229950",NA,NA
"ERR229953",NA,0
"ERR229954",NA,NA
"ERR229955",NA,1
"ERR229956",NA,NA
"ERR229957",NA,NA
"ERR229958",NA,NA
"ERR229959",NA,NA
"ERR229960",NA,1
"ERR229961",NA,NA
"ERR229962",NA,1
"ERR229964",NA,NA
"ERR229965",NA,NA
"ERR229966",NA,0
"ERR229967",NA,0
"ERR229968",NA,1
"ERR229969",NA,0
"ERR229970",NA,NA
"ERR229971",NA,0
"ERR229972",NA,NA
"ERR229973",NA,NA
"ERR229975",NA,NA
"ERR229976",NA,1
"ERR229977",NA,NA
"ERR229978",NA,1
"ERR229979",NA,NA
"ERR229981",NA,NA
"ERR229982",NA,1
"ERR229983",NA,NA
"ERR229984",NA,0
"ERR229985",NA,NA
"ERR229986",NA,NA
"ERR229987",NA,NA
"ERR229988",NA,1
"ERR229989",NA,NA
"ERR229990",NA,NA
"ERR229991",NA,NA
"ERR229993",NA,0
"ERR229994",NA,0
"ERR229995",NA,0
"ERR229997",NA,0
"ERR229998",NA,0
"ERR229999",NA,NA
"ERR230001",NA,NA
"ERR230002",NA,NA
"ERR230003",NA,1
"ERR230004",NA,NA
"ERR230005",NA,0
"ERR230006",NA,0
"ERR230007",NA,0
"ERR230008",NA,0
"ERR230010",NA,NA
"ERR234556",NA,NA
"ERR234557",NA,NA
"ERR234558",NA,NA
"ERR234559",NA,NA
"ERR234560",NA,1
"ERR234561",NA,NA
"ERR234562",NA,0
"ERR234563",NA,0
"ERR234564",NA,NA
"ERR234565",NA,NA
"ERR234569",NA,NA
"ERR234570",NA,0
"ERR234573",NA,NA
"ERR234574",NA,NA
"ERR234575",NA,NA
"ERR234576",NA,1
"ERR234577",NA,NA
"ERR234578",NA,NA
"ERR234580",NA,NA
"ERR234581",NA,NA
"ERR234582",NA,NA
"ERR234584",NA,0
"ERR234585",NA,NA
"ERR234586",NA,NA
"ERR234589",NA,NA
"ERR234590",NA,0
"ERR234593",NA,0
"ERR234594",NA,0
"ERR234596",NA,0
"ERR234597",NA,NA
"ERR234598",NA,0
"ERR234599",NA,NA
"ERR234600",NA,1
"ERR234602",NA,0
"ERR234603",NA,NA
"ERR234607",NA,0
"ERR234608",NA,0
"ERR234609",NA,0
"ERR234610",NA,1
"ERR234616",NA,0
"ERR234617",NA,NA
"ERR234618",NA,0
"ERR234619",NA,NA
"ERR234620",NA,NA
"ERR234622",NA,NA
"ERR234623",NA,0
"ERR234624",NA,0
"ERR234627",NA,1
"ERR234630",NA,0
"ERR234631",NA,0
"ERR234633",NA,1
"ERR234634",NA,NA
"ERR234637",NA,0
"ERR234638",NA,NA
"ERR234639",NA,1
"ERR234640",NA,0
"ERR234641",NA,1
"ERR234642",NA,NA
"ERR234645",NA,0
"ERR234646",NA,0
"ERR234647",NA,NA
"ERR234648",NA,0
"ERR234649",NA,0
"ERR234651",NA,NA
"ERR234652",NA,NA
"ERR234653",NA,1
"ERR234654",NA,0
"ERR234655",NA,NA
"ERR234657",NA,1
"ERR234658",NA,0
"ERR234660",NA,0
"ERR234661",NA,1
"ERR234662",NA,NA
"ERR234663",NA,NA
"ERR234666",NA,0
"ERR234667",NA,NA
"ERR234668",NA,0
"ERR234669",NA,1
"ERR234671",NA,0
"ERR234672",NA,0
"ERR234674",NA,NA
"ERR234683",NA,NA
"ERR234684",NA,0
"ERR234685",NA,NA
"ERR234686",NA,NA
"ERR234687",NA,NA
"ERR234688",NA,NA
"ERR234689",NA,NA
"ERR234690",NA,NA
"ERR234691",NA,NA
"ERR234692",NA,0
"ERR234693",NA,NA
"ERR234694",NA,NA
"ERR234695",NA,NA
"ERR234696",NA,NA
"ERR234697",NA,NA
"ERR234698",NA,0
"ERR234699",NA,NA
"ERR400307",NA,NA
"ERR400308",NA,NA
"ERR400309",NA,NA
"ERR400311",NA,NA
"ERR400312",NA,NA
"ERR400313",NA,NA
"ERR400314",NA,NA
"ERR400316",NA,NA
"ERR400317",NA,NA
"ERR400318",NA,NA
"ERR400319",NA,NA
"ERR400324",NA,NA
"ERR400325",NA,NA
"ERR400327",NA,NA
"ERR400328",NA,NA
"ERR400330",NA,NA
"ERR400331",NA,NA
"ERR400332",NA,NA
"ERR400333",NA,NA
"ERR400334",NA,NA
"ERR400337",NA,NA
"ERR400338",NA,NA
"ERR400339",NA,NA
"ERR400341",NA,NA
"ERR400343",NA,NA
"ERR400347",NA,NA
"ERR400348",NA,NA
"ERR400351",NA,NA
"ERR400352",NA,NA
"ERR400353",0,NA
"ERR400354",NA,NA
"ERR400357",NA,NA
"ERR400358",NA,NA
"ERR400364",NA,NA
"ERR400368",NA,NA
"ERR400369",NA,NA
"ERR400370",NA,NA
"ERR400375",NA,NA
"ERR400376",NA,NA
"ERR400377",NA,NA
"ERR400378",NA,NA
"ERR400380",0,NA
"ERR400381",0,NA
"ERR400382",NA,1
"ERR400383",NA,NA
"ERR400386",NA,NA
"ERR400387",NA,NA
"ERR400389",NA,NA
"ERR400390",NA,NA
"ERR400391",NA,NA
"ERR400392",NA,NA
"ERR400393",NA,NA
"ERR400394",NA,NA
"ERR400395",NA,NA
"ERR400396",0,NA
"ERR400397",NA,NA
"ERR400398",NA,NA
"ERR400399",NA,NA
"ERR400400",NA,NA
"ERR400401",NA,NA
"ERR400402",NA,NA
"ERR400403",NA,NA
"ERR400404",NA,NA
"ERR400405",NA,NA
"ERR400406",NA,NA
"ERR400407",NA,NA
"ERR400408",NA,NA
"ERR400409",NA,NA
"ERR400411",NA,NA
"ERR400413",NA,NA
"ERR400414",NA,NA
"ERR400415",NA,NA
"ERR400416",NA,NA
"ERR400417",NA,NA
"ERR400418",NA,NA
"ERR400419",NA,NA
"ERR400421",NA,NA
"ERR400422",NA,0
"ERR400423",NA,NA
"ERR400424",NA,NA
"ERR400425",NA,NA
"ERR400426",NA,NA
"ERR400427",NA,NA
"ERR400429",NA,NA
"ERR400430",NA,NA
"ERR400431",NA,NA
"ERR400432",NA,NA
"ERR400433",NA,NA
"ERR400434",NA,NA
"ERR400435",NA,NA
"ERR400436",NA,NA
"ERR400437",NA,NA
"ERR400439",NA,NA
"ERR400440",NA,NA
"ERR400441",NA,NA
"ERR400442",NA,NA
"ERR400443",NA,NA
"ERR400444",NA,NA
"ERR400445",NA,NA
"ERR400446",NA,NA
"ERR400447",NA,NA
"ERR400448",NA,NA
"ERR400449",NA,NA
"ERR400450",NA,NA
"ERR400451",NA,NA
"ERR400452",NA,NA
"ERR400453",NA,NA
"ERR400454",NA,NA
"ERR400455",NA,NA
"ERR400457",NA,NA
"ERR400458",NA,NA
"ERR400459",NA,NA
"ERR400460",NA,NA
"ERR400461",NA,NA
"ERR400462",NA,NA
"ERR400463",NA,NA
"ERR400464",NA,NA
"ERR400465",NA,NA
"ERR400466",NA,NA
"ERR400467",NA,NA
"ERR400468",NA,NA
"ERR400469",NA,0
"ERR400470",NA,NA
"ERR400471",NA,NA
"ERR400472",NA,NA
"ERR400473",NA,NA
"ERR400474",NA,NA
"ERR400475",NA,NA
"ERR400476",NA,NA
"ERR400477",NA,NA
"ERR400478",NA,NA
"ERR400479",NA,NA
"ERR400480",NA,NA
"ERR400481",NA,NA
"ERR400483",NA,NA
"ERR400487",NA,NA
"ERR400489",NA,NA
"ERR400490",NA,NA
"ERR400491",NA,NA
"ERR400492",NA,NA
"ERR400493",NA,NA
"ERR400494",NA,NA
"ERR400497",NA,NA
"ERR400498",NA,NA
"ERR400500",NA,NA
"ERR400504",NA,0
