"id","isoniazid"
"SRR1165261",1
"SRR1167273",1
"SRR1173396",1
"SRR1173784",1
"SRR1165262",1
"SRR1167168",1
"SRR1173289",1
"SRR1173531",1
"SRR1165263",1
"SRR1167313",1
"SRR1173338",1
"SRR1173612",1
"SRR1165264",1
"SRR1167322",1
"SRR1173186",1
"SRR1173538",1
"SRR1165265",1
"SRR1167269",1
"SRR1173278",1
"SRR1173785",1
"SRR1165266",1
"SRR1167304",1
"SRR1173317",1
"SRR1173786",1
"SRR1165267",1
"SRR1167167",1
"SRR1173356",1
"SRR1173569",1
"SRR1165268",1
"SRR1167292",1
"SRR1173212",1
"SRR1173397",1
"SRR1165269",1
"SRR1167249",1
"SRR1173752",1
"SRR1174280",1
"SRR1165270",1
"SRR1167290",1
"SRR1173283",1
"SRR1175440",1
"SRR1165271",1
"SRR1167177",1
"SRR1173168",1
"SRR1173382",1
"SRR1165272",1
"SRR1167320",1
"SRR1173220",1
"SRR1175323",1
"SRR1165273",1
"SRR1167262",1
"SRR1173150",1
"SRR1175355",1
"SRR1165274",1
"SRR1167266",1
"SRR1173736",1
"SRR1173737",1
"SRR1165275",1
"SRR1167172",1
"SRR1173337",1
"SRR1173493",1
"SRR1165276",1
"SRR1167294",1
"SRR1173248",1
"SRR1173443",1
"SRR1165277",1
"SRR1167285",1
"SRR1173403",1
"SRR1173532",1
"SRR1165278",1
"SRR1167261",1
"SRR1173155",1
"SRR1175350",1
"SRR1165279",1
"SRR1167169",1
"SRR1173316",1
"SRR1173326",1
"SRR1165280",1
"SRR1167315",1
"SRR1173381",1
"SRR1173803",1
"SRR1165281",1
"SRR1167305",1
"SRR1173225",1
"SRR1173436",1
"SRR1165290",1
"SRR1167254",1
"SRR1173282",1
"SRR1173378",1
"SRR1165293",1
"SRR1167299",1
"SRR1173299",1
"SRR1173847",1
"SRR1165294",1
"SRR1167267",1
"SRR1173254",1
"SRR1173392",1
"SRR1165297",1
"SRR1167303",1
"SRR1173542",1
"SRR1173820",1
"SRR1165298",1
"SRR1167309",1
"SRR1173718",1
"SRR1173815",1
"SRR1165301",1
"SRR1167274",1
"SRR1173207",1
"SRR1173659",1
"SRR1165302",1
"SRR1167275",1
"SRR1173308",1
"SRR1173418",1
"SRR1165305",1
"SRR1167272",1
"SRR1173226",1
"SRR1173607",1
"SRR1165306",1
"SRR1167271",1
"SRR1173213",1
"SRR1173587",1
"SRR1165309",1
"SRR1167182",1
"SRR1173132",1
"SRR1175343",1
"SRR1165310",1
"SRR1167281",1
"SRR1173312",1
"SRR1173638",1
"SRR1165314",1
"SRR1167308",1
"SRR1173419",1
"SRR1173808",1
"SRR1165315",1
"SRR1167183",1
"SRR1173518",1
"SRR1173789",1
"SRR1165318",1
"SRR1167295",1
"SRR1173548",1
"SRR1173582",1
"SRR1165319",1
"SRR1167300",1
"SRR1173696",1
"SRR1173814",1
"SRR1165322",1
"SRR1167282",1
"SRR1173504",1
"SRR1173526",1
"SRR1165323",1
"SRR1167289",1
"SRR1173555",1
"SRR1173731",1
"SRR1165326",1
"SRR1167248",1
"SRR1173730",1
"SRR1173735",1
"SRR1165327",1
"SRR1167250",1
"SRR1173156",1
"SRR1175351",1
"SRR1165328",1
"SRR1167279",1
"SRR1173724",1
"SRR1173861",1
"SRR1165330",1
"SRR1167175",1
"SRR1173267",1
"SRR1175439",1
"SRR1165332",1
"SRR1167321",1
"SRR1173851",1
"SRR1173860",1
"SRR1165335",1
"SRR1167278",1
"SRR1173271",1
"SRR1173424",1
"SRR1165336",1
"SRR1167260",1
"SRR1173456",1
"SRR1173876",1
"SRR1165339",1
"SRR1167317",1
"SRR1173486",1
"SRR1173869",1
"SRR1165340",1
"SRR1167245",1
"SRR1173261",1
"SRR1175338",1
"SRR1165618",1
"SRR1167371",1
"SRR1169134",1
"SRR1172080",1
"SRR1165619",1
"SRR1167363",1
"SRR1169162",1
"SRR1174832",1
"SRR1165620",1
"SRR1167344",1
"SRR1169220",1
"SRR1169310",1
"SRR1165621",1
"SRR1167336",1
"SRR1169157",1
"SRR1172366",1
"SRR1165622",1
"SRR1167392",1
"SRR1169197",1
"SRR1169270",1
"SRR1165623",1
"SRR1167334",1
"SRR1169222",1
"SRR1169307",1
"SRR1165624",1
"SRR1167370",1
"SRR1169227",1
"SRR1169265",1
"SRR1165625",1
"SRR1167378",1
"SRR1169184",1
"SRR1172095",1
"SRR1165626",1
"SRR1167375",1
"SRR1169205",1
"SRR1172260",1
"SRR1165627",1
"SRR1167353",1
"SRR1169187",1
"SRR1172204",1
"SRR1165629",1
"SRR1167360",1
"SRR1169155",1
"SRR1172323",1
"SRR1165630",1
"SRR1167391",1
"SRR1169252",1
"SRR1169309",1
"SRR1165631",1
"SRR1167366",1
"SRR1169204",1
"SRR1169261",1
"SRR1165632",1
"SRR1167388",1
"SRR1169177",1
"SRR1172342",1
"SRR1165633",1
"SRR1167359",1
"SRR1169175",1
"SRR1172119",1
"SRR1165634",1
"SRR1167327",1
"SRR1169192",1
"SRR1172294",1
"SRR1165635",1
"SRR1167383",1
"SRR1169224",1
"SRR1169288",1
"SRR1165636",1
"SRR1167352",1
"SRR1168971",1
"SRR1172068",1
"SRR1165637",1
"SRR1167372",1
"SRR1169219",1
"SRR1169294",1
"SRR1165638",1
"SRR1167349",1
"SRR1169185",1
"SRR1172141",1
"SRR1165639",1
"SRR1167348",1
"SRR1169243",1
"SRR1169263",1
"SRR1165640",1
"SRR1167380",1
"SRR1169147",1
"SRR1174833",1
"SRR1165641",1
"SRR1167381",1
"SRR1169255",1
"SRR1169302",1
"SRR1165642",1
"SRR1167385",1
"SRR1168964",1
"SRR1172276",1
"SRR1165643",1
"SRR1167365",1
"SRR1169156",1
"SRR1172317",1
"SRR1165644",1
"SRR1167331",1
"SRR1169193",1
"SRR1172140",1
"SRR1165645",1
"SRR1167345",1
"SRR1169217",1
"SRR1169314",1
"SRR1165646",1
"SRR1167382",1
"SRR1169246",1
"SRR1169319",1
"SRR1165647",1
"SRR1167339",1
"SRR1169221",1
"SRR1169287",1
"SRR1165648",1
"SRR1167357",1
"SRR1169199",1
"SRR1172233",1
"SRR1165649",1
"SRR1167389",1
"SRR1169186",1
"SRR1172046",1
"SRR1165650",1
"SRR1167390",1
"SRR1169211",1
"SRR1169275",1
"SRR1165651",1
"SRR1167364",1
"SRR1169176",1
"SRR1172259",1
"SRR1165653",1
"SRR1167376",1
"SRR1169150",1
"SRR1172090",1
"SRR1165654",1
"SRR1167347",1
"SRR1169250",1
"SRR1169315",1
"SRR1165655",1
"SRR1167351",1
"SRR1168954",1
"SRR1172165",1
"SRR1165656",1
"SRR1167369",1
"SRR1169145",1
"SRR1172177",1
"SRR1165657",1
"SRR1167374",1
"SRR1169214",1
"SRR1169295",1
"SRR1165658",1
"SRR1167377",1
"SRR1169242",1
"SRR1169292",1
"SRR1165659",1
"SRR1167337",1
"SRR1169125",1
"SRR1172311",1
"SRR1165660",1
"SRR1167350",1
"SRR1169212",1
"SRR1169271",1
"SRR1165661",1
"SRR1167387",1
"SRR1169131",1
"SRR1172082",1
"SRR1165662",1
"SRR1167335",1
"SRR1169200",1
"SRR1172275",1
"SRR1165663",1
"SRR1167333",1
"SRR1169256",1
"SRR1169289",1
"SRR1165664",1
"SRR1167393",1
"SRR1169059",1
"SRR1172253",1
"SRR1165665",1
"SRR1167379",1
"SRR1169251",1
"SRR1169269",1
"SRR1165666",1
"SRR1167346",1
"SRR1169081",1
"SRR1174827",1
"SRR1165668",1
"SRR1167342",1
"SRR1169148",1
"SRR1172353",1
"SRR1165669",1
"SRR1165695",1
"SRR1169203",1
"SRR1169301",1
"SRR1165670",NA
"SRR1165680",NA
"SRR1169161",NA
"SRR1172067",NA
"SRR1165671",1
"SRR1165681",1
"SRR1169195",1
"SRR1172109",1
"SRR1165672",1
"SRR1165724",1
"SRR1169225",1
"SRR1169313",1
"SRR1165673",1
"SRR1165714",1
"SRR1169241",1
"SRR1169272",1
"SRR1165674",1
"SRR1167341",1
"SRR1169191",1
"SRR1172254",1
"SRR1165675",1
"SRR1167368",1
"SRR1169189",1
"SRR1172330",1
"SRR1165676",1
"SRR1165706",1
"SRR1169245",1
"SRR1169312",1
"SRR1165677",1
"SRR1167343",1
"SRR1169226",1
"SRR1169323",1
"SRR1165678",1
"SRR1165712",1
"SRR1169247",1
"SRR1169284",1
"SRR1165679",1
"SRR1165717",1
"SRR1169209",1
"SRR1172336",1
"SRR1165682",1
"SRR1165710",1
"SRR1169206",1
"SRR1172152",1
"SRR1165683",1
"SRR1165713",1
"SRR1169167",1
"SRR1172306",1
"SRR1165684",1
"SRR1167332",1
"SRR1169202",1
"SRR1172035",1
"SRR1165685",1
"SRR1165705",1
"SRR1169208",1
"SRR1172159",1
"SRR1165686",1
"SRR1165692",1
"SRR1169123",1
"SRR1172147",1
"SRR1165687",1
"SRR1165721",1
"SRR1169168",1
"SRR1172365",1
"SRR1165688",1
"SRR1167355",1
"SRR1169003",1
"SRR1172069",1
"SRR1165689",1
"SRR1165697",1
"SRR1169213",1
"SRR1169331",1
"SRR1165690",1
"SRR1165711",1
"SRR1169254",1
"SRR1169324",1
"SRR1165691",1
"SRR1167338",1
"SRR1169190",1
"SRR1172247",1
"SRR1165693",1
"SRR1165707",1
"SRR1169244",1
"SRR1169283",1
"SRR1165694",1
"SRR1165720",1
"SRR1169253",1
"SRR1169264",1
"SRR1165696",1
"SRR1165718",1
"SRR1169163",1
"SRR1172096",1
"SRR1165698",1
"SRR1165723",1
"SRR1169248",1
"SRR1169277",1
"SRR1165700",1
"SRR1167362",1
"SRR1169223",1
"SRR1169308",1
"SRR1165701",1
"SRR1165719",1
"SRR1169149",1
"SRR1172261",1
"SRR1165702",1
"SRR1167354",1
"SRR1169240",1
"SRR1169262",1
"SRR1165703",1
"SRR1167361",1
"SRR1169160",1
"SRR1172061",1
"SRR1165704",1
"SRR1167367",1
"SRR1169207",1
"SRR1169282",1
"SRR1165715",1
"SRR1167386",1
"SRR1169201",1
"SRR1169293",1
"SRR1165716",1
"SRR1167373",1
"SRR1169216",1
"SRR1169276",1
"SRR1165722",1
"SRR1167358",1
"SRR1169170",1
"SRR1172081",1
"SRR1166083",1
"SRR1169023",1
"SRR1166084",1
"SRR1169061",1
"SRR1166085",1
"SRR1169094",1
"SRR1166087",1
"SRR1169182",1
"SRR1166088",1
"SRR1168990",1
"SRR1166091",0
"SRR1169000",0
"SRR1166092",1
"SRR1169188",1
"SRR1166096",1
"SRR1169171",1
"SRR1166098",1
"SRR1169053",1
"SRR1166099",0
"SRR1169106",0
"SRR1166101",0
"SRR1168961",0
"SRR1166104",1
"SRR1169077",1
"SRR1166109",1
"SRR1169049",1
"SRR1166110",0
"SRR1169017",0
"SRR1166113",1
"SRR1169084",1
"SRR1166115",1
"SRR1169152",1
"SRR1166118",1
"SRR1168997",1
"SRR1166120",1
"SRR1169021",1
"SRR1166123",0
"SRR1168988",0
"SRR1166126",1
"SRR1169078",1
"SRR1166129",1
"SRR1168984",1
"SRR1166132",1
"SRR1169105",1
"SRR1166133",0
"SRR1169062",0
"SRR1166135",1
"SRR1168960",1
"SRR1166136",0
"SRR1168983",0
"SRR1166142",1
"SRR1169047",1
"SRR1166144",1
"SRR1169016",1
"SRR1166146",1
"SRR1169018",1
"SRR1166147",1
"SRR1169179",1
"SRR1166148",1
"SRR1168966",1
"SRR1166151",1
"SRR1169005",1
"SRR1166153",1
"SRR1169004",1
"SRR1166154",1
"SRR1169158",1
"SRR1166155",0
"SRR1169066",0
"SRR1166157",1
"SRR1169035",1
"SRR1166158",0
"SRR1169010",0
"SRR1166160",0
"SRR1168989",0
"SRR1166164",0
"SRR1168972",0
"SRR1166166",1
"SRR1169042",1
"SRR1166170",1
"SRR1169164",1
"SRR1166174",0
"SRR1169112",0
"SRR1166175",0
"SRR1168965",0
"SRR1166177",1
"SRR1169110",1
"SRR1166179",1
"SRR1169181",1
"SRR1166180",0
"SRR1169166",0
"SRR1166186",0
"SRR1169026",0
"SRR1166187",1
"SRR1169036",1
"SRR1166188",0
"SRR1169056",0
"SRR1166195",1
"SRR1169041",1
"SRR1166201",1
"SRR1168978",1
"SRR1166227",1
"SRR1168994",1
"SRR1166261",1
"SRR1169165",1
"SRR1166267",1
"SRR1169111",1
"SRR1166276",1
"SRR1169071",1
"SRR1166282",0
"SRR1169055",0
"SRR1166296",0
"SRR1169043",0
"SRR1166300",1
"SRR1169083",1
"SRR1166301",1
"SRR1168967",1
"SRR1166302",1
"SRR1169052",1
"SRR1166313",1
"SRR1169029",1
"SRR1166318",1
"SRR1169048",1
"SRR1166322",1
"SRR1169076",1
"SRR1166329",0
"SRR1169037",0
"SRR1166330",1
"SRR1169013",1
"SRR1166331",1
"SRR1169173",1
"SRR1166336",1
"SRR1169072",1
"SRR1166337",0
"SRR1169097",0
"SRR1166341",1
"SRR1169172",1
"SRR1169169",1
"SRR1172089",1
"SRR1169178",1
"SRR1172221",1
"SRR1169543",0
"SRR1172364",0
"SRR1180295",0
"SRR1180469",0
"SRR1169544",0
"SRR1172242",0
"SRR1180279",0
"SRR1180450",0
"SRR1169565",0
"SRR1172316",0
"SRR1180248",0
"SRR1183160",0
"SRR1169576",0
"SRR1172300",0
"SRR1180210",0
"SRR1183143",0
"SRR1169579",0
"SRR1172274",0
"SRR1180246",0
"SRR1183058",0
"SRR1169581",0
"SRR1172267",0
"SRR1180261",0
"SRR1183150",0
"SRR1169586",0
"SRR1172022",0
"SRR1180224",0
"SRR1183159",0
"SRR1172034",1
"SRR1172091",1
"SRR1180166",1
"SRR1183088",1
"SRR1172065",1
"SRR1172075",1
"SRR1180179",1
"SRR1182985",1
"SRR1172151",1
"SRR1172252",1
"SRR1180184",1
"SRR1183085",1
"SRR1172164",1
"SRR1172203",1
"SRR1180156",1
"SRR1183110",1
"SRR1172171",1
"SRR1172359",1
"SRR1180243",1
"SRR1183100",1
"SRR1172183",1
"SRR1172288",1
"SRR1180141",1
"SRR1183064",1
"SRR1172188",1
"SRR1172348",1
"SRR1180211",1
"SRR1183029",1
"SRR1172289",1
"SRR1174894",1
"SRR1180230",1
"SRR1183028",1
"SRR1172305",1
"SRR1174896",1
"SRR1180185",1
"SRR1183041",1
"SRR1172711",1
"SRR1173722",1
"SRR1172782",1
"SRR1173081",1
"SRR1184371",1
"SRR1196517",1
"SRR1172835",1
"SRR1175040",1
"SRR1184374",1
"SRR1196518",1
"SRR1172849",1
"SRR1173044",1
"SRR1172865",1
"SRR1175092",1
"SRR1184325",1
"SRR1196552",1
"SRR1172944",1
"SRR1174323",1
"SRR1172961",0
"SRR1175054",0
"SRR1203934",0
"SRR1204000",0
"SRR1173001",1
"SRR1175091",1
"SRR1184361",1
"SRR1196540",1
"SRR1173106",1
"SRR1173107",1
"SRR1184299",1
"SRR1196686",1
"SRR1173124",0
"SRR1173376",0
"SRR1184386",0
"SRR1196506",0
"SRR1173131",1
"SRR1173875",1
"SRR1173134",1
"SRR1173872",1
"SRR1173140",1
"SRR1174309",1
"SRR1173157",1
"SRR1174278",1
"SRR1173171",1
"SRR1173812",1
"SRR1173181",1
"SRR1173320",1
"SRR1184353",1
"SRR1196569",1
"SRR1173182",0
"SRR1173834",0
"SRR1173192",1
"SRR1173793",1
"SRR1173219",1
"SRR1173417",1
"SRR1184387",1
"SRR1196535",1
"SRR1173245",1
"SRR1173866",1
"SRR1173249",0
"SRR1173769",0
"SRR1173252",1
"SRR1173523",1
"SRR1184362",1
"SRR1196505",1
"SRR1173285",0
"SRR1173765",0
"SRR1173293",0
"SRR1173799",0
"SRR1173343",1
"SRR1174277",1
"SRR1173344",0
"SRR1173704",0
"SRR1173347",1
"SRR1173868",1
"SRR1173361",1
"SRR1173717",1
"SRR1173380",1
"SRR1173800",1
"SRR1173393",1
"SRR1174307",1
"SRR1173404",0
"SRR1173835",0
"SRR1173415",1
"SRR1173873",1
"SRR1173425",1
"SRR1174286",1
"SRR1173428",1
"SRR1173843",1
"SRR1173441",1
"SRR1173554",1
"SRR1184339",1
"SRR1196541",1
"SRR1173446",1
"SRR1173842",1
"SRR1173490",1
"SRR1173844",1
"SRR1173552",1
"SRR1174308",1
"SRR1173565",1
"SRR1173832",1
"SRR1173572",1
"SRR1173751",1
"SRR1173580",1
"SRR1173859",1
"SRR1173599",0
"SRR1173721",0
"SRR1173615",1
"SRR1173818",1
"SRR1173628",1
"SRR1173792",1
"SRR1173675",1
"SRR1173750",1
"SRR1173684",1
"SRR1174328",1
"SRR1173695",1
"SRR1174314",1
"SRR1175469",1
"SRR1175511",1
"SRR1175517",1
"SRR1175521",1
"SRR1175478",1
"SRR1175479",1
"SRR1175501",1
"SRR1175518",1
"SRR1175480",1
"SRR1175497",1
"SRR1175498",1
"SRR1175526",1
"SRR1175483",1
"SRR1175488",1
"SRR1175503",1
"SRR1175522",1
"SRR1175492",1
"SRR1175494",1
"SRR1175523",1
"SRR1175524",1
"SRR1175510",1
"SRR1175516",1
"SRR1180143",0
"SRR1181059",0
"SRR1183107",0
"SRR1184129",0
"SRR1180152",1
"SRR1180940",1
"SRR1183090",1
"SRR1184019",1
"SRR1180201",1
"SRR1181115",1
"SRR1181173",1
"SRR1183131",1
"SRR1180237",0
"SRR1181085",0
"SRR1181242",0
"SRR1182994",0
"SRR1180271",0
"SRR1181127",0
"SRR1181314",0
"SRR1183065",0
"SRR1180307",0
"SRR1180405",0
"SRR1181295",0
"SRR1181348",0
"SRR1180321",0
"SRR1180348",0
"SRR1180978",0
"SRR1184013",0
"SRR1180361",0
"SRR1180394",0
"SRR1181252",0
"SRR1181412",0
"SRR1180425",1
"SRR1180436",1
"SRR1181326",1
"SRR1181354",1
"SRR1180926",1
"SRR1181050",1
"SRR1180928",0
"SRR1181037",0
"SRR1180929",1
"SRR1181051",1
"SRR1180947",0
"SRR1180999",0
"SRR1180953",1
"SRR1181049",1
"SRR1180972",1
"SRR1181120",1
"SRR1180998",NA
"SRR1181062",NA
"SRR1181035",1
"SRR1181036",1
"SRR1181090",1
"SRR1181121",1
"SRR1181100",1
"SRR1181113",1
"SRR1577806",1
"SRR1577830",1
"SRR1577808",0
"SRR1577822",0
"SRR1577832",0
"SRR1577809",0
"SRR1577826",0
"SRR1577827",0
"SRR1577810",0
"SRR1577835",0
"SRR1577836",0
"SRR1577811",1
"SRR1577823",1
"SRR1577825",1
"SRR1577819",0
"SRR1577828",0
"SRR1577833",0
"SRR1577820",1
"SRR1577831",1
"SRR1577834",1
"SRR1577821",1
"SRR1577824",1
"SRR1577829",1
"SRR833058",1
"SRR924212",1
"SRR833066",1
"SRR833138",1
"SRR833145",1
"SRR924210",1
"SRR847777",1
"SRR924231",1
"SRR847782",1
"SRR924233",1
"SRR847798",1
"SRR924237",1
"SRR847800",1
"SRR924214",1
"SRR924204",1
"SRR924695",1
"SRR998576",0
"SRR998577",0
"SRR998578",0
"SRR998579",0
"SRR998580",0
"SRR998581",0
"SRR998582",0
"SRR998583",0
"SRR998584",0
"SRR998585",0
"SRR998586",0
"SRR998587",0
"SRR998588",0
"SRR998589",0
"SRR998590",0
"SRR998591",0
"SRR998596",0
"SRR998597",0
"SRR998598",0
"SRR998599",0
"SRR998600",0
"SRR998601",0
"SRR998602",0
"SRR998603",0
"SRR998604",0
"SRR998605",0
"SRR998606",0
"SRR998607",0
"SRR998608",0
"SRR998609",0
"SRR998610",0
"SRR998611",0
"SRR998612",0
"SRR998613",0
"SRR998614",0
"SRR998615",0
"SRR998616",0
"SRR998617",0
"SRR998618",0
"SRR998619",0
"SRR998620",0
"SRR998621",0
"SRR998622",0
"SRR998623",0
"SRR998628",0
"SRR998629",0
"SRR998630",0
"SRR998631",0
"SRR998632",0
"SRR998633",0
"SRR998634",0
"SRR998635",0
"SRR998636",0
"SRR998637",0
"SRR998638",0
"SRR998639",0
"SRR998640",0
"SRR998641",0
"SRR998642",0
"SRR998643",0
"SRR998644",0
"SRR998645",0
"SRR998646",0
"SRR998647",0
"SRR998652",1
"SRR998653",1
"SRR998654",1
"SRR998655",1
"SRR998664",0
"SRR998665",0
"SRR998666",0
"SRR998667",0
"SRR998668",0
"SRR998669",0
"SRR998670",0
"SRR998671",0
"SRR998672",0
"SRR998673",0
"SRR998674",0
"SRR998675",0
"SRR998680",0
"SRR998681",0
"SRR998682",0
"SRR998683",0
"SRR998688",0
"SRR998689",0
"SRR998690",0
"SRR998691",0
"SRR998696",0
"SRR998697",0
"SRR998698",0
"SRR998699",0
"SRR998700",0
"SRR998701",0
"SRR998702",0
"SRR998703",0
"SRR998704",0
"SRR998705",0
"SRR998706",0
"SRR998707",0
"SRR998708",0
"SRR998709",0
"SRR998710",0
"SRR998711",0
"SRR998712",0
"SRR998713",0
"SRR998714",0
"SRR998715",0
"SRR998716",0
"SRR998717",0
"SRR998718",0
"SRR998719",0
"SRR998720",0
"SRR998721",0
"SRR998722",0
"SRR998723",0
"SRR998724",0
"SRR998725",0
"SRR998726",0
"SRR998727",0
"SRR998732",0
"SRR998733",0
"SRR998734",0
"SRR998735",0
"SRR998740",0
"SRR998741",0
"SRR998742",0
"SRR998743",0
"SRR998744",1
"SRR998745",1
"SRR998746",1
"SRR998747",1
"SRR998752",1
"SRR998753",1
"SRR998754",1
"SRR998755",1
"SRR998756",1
"SRR998757",1
"SRR998758",1
"SRR998759",1
"SRR998760",1
"SRR998761",1
"SRR998762",1
"SRR998763",1
"SRR998764",1
"SRR998765",1
"SRR998766",1
"SRR998767",1
"SRR998768",1
"SRR998769",1
"SRR998770",1
"SRR998771",1
"SRR998780",0
"SRR998781",0
"SRR998782",0
"SRR998783",0
"SRR998784",1
"SRR998785",1
"SRR998786",1
"SRR998787",1
"SRR998788",1
"SRR998789",1
"SRR998790",1
"SRR998791",1
"SRR998792",1
"SRR998793",1
"SRR998794",1
"SRR998795",1
"SRR998796",1
"SRR998797",1
"SRR998798",1
"SRR998799",1
"SRR998804",1
"SRR998805",1
"SRR998806",1
"SRR998807",1
"SRR998813",1
"SRR998814",1
"SRR998815",1
"SRR998816",1
"SRR998821",1
"SRR998822",1
"SRR998823",1
"SRR998824",1
"SRR998825",1
"SRR998826",1
"SRR998827",1
"SRR998828",1
"SRR998833",1
"SRR998834",1
"SRR998835",1
"SRR998836",1
"SRR998837",1
"SRR998838",1
"SRR998839",1
"SRR998840",1
"SRR998841",1
"SRR998842",1
"SRR998843",1
"SRR998844",1
"ERR025833",0
"ERR025834",0
"ERR025835",0
"ERR025836",0
"ERR025837",0
"ERR025838",0
"ERR025839",0
"ERR025842",0
"ERR025843",0
"ERR025844",0
"ERR025846",0
"ERR025847",0
"ERR025848",0
"ERR038254",0
"ERR038255",0
"ERR038256",0
"ERR038257",0
"ERR038258",0
"ERR038259",0
"ERR038260",0
"ERR038261",0
"ERR038262",0
"ERR038263",0
"ERR038264",0
"ERR038265",0
"ERR038266",0
"ERR038269",0
"ERR038270",0
"ERR038271",0
"ERR038272",0
"ERR038273",0
"ERR038274",0
"ERR038275",0
"ERR038276",0
"ERR038277",0
"ERR038278",0
"ERR038279",0
"ERR038280",0
"ERR038281",0
"ERR038282",0
"ERR038283",0
"ERR038284",0
"ERR038285",0
"ERR038286",0
"ERR038287",0
"ERR038288",0
"ERR038290",0
"ERR038291",0
"ERR038292",0
"ERR038293",0
"ERR038294",0
"ERR038295",0
"ERR038296",0
"ERR038298",0
"ERR038299",0
"ERR038300",0
"ERR038736",1
"ERR038741",1
"ERR038742",1
"ERR038743",1
"ERR038744",1
"ERR038745",1
"ERR038746",1
"ERR038747",1
"ERR038748",1
"ERR038751",1
"ERR038752",1
"ERR038753",1
"ERR038754",1
"ERR038755",1
"ERR039323",0
"ERR039324",0
"ERR039325",0
"ERR039326",0
"ERR039327",0
"ERR039328",0
"ERR039329",0
"ERR039330",0
"ERR039331",0
"ERR039332",0
"ERR039333",0
"ERR039334",0
"ERR039335",0
"ERR039336",0
"ERR039337",0
"ERR039338",0
"ERR039339",0
"ERR039340",0
"ERR039341",0
"ERR039342",0
"ERR039343",0
"ERR039344",0
"ERR039345",0
"ERR039346",0
"ERR040086",0
"ERR040087",0
"ERR040088",0
"ERR040089",0
"ERR040090",0
"ERR040091",0
"ERR040093",0
"ERR040094",0
"ERR040095",0
"ERR040096",0
"ERR040097",0
"ERR040098",0
"ERR040099",0
"ERR040100",0
"ERR040101",0
"ERR040102",0
"ERR040103",0
"ERR040104",0
"ERR040105",1
"ERR040106",0
"ERR040107",0
"ERR040108",0
"ERR040109",0
"ERR040112",0
"ERR040115",1
"ERR040119",1
"ERR040120",1
"ERR040121",1
"ERR040122",1
"ERR040124",1
"ERR040125",1
"ERR040126",1
"ERR040127",1
"ERR040128",1
"ERR040130",1
"ERR040131",1
"ERR040132",1
"ERR040133",1
"ERR040134",1
"ERR040135",1
"ERR040136",1
"ERR040137",1
"ERR040138",1
"ERR040140",1
"ERR046729",0
"ERR046730",1
"ERR046732",0
"ERR046733",0
"ERR046734",0
"ERR046735",0
"ERR046736",0
"ERR046737",0
"ERR046738",0
"ERR046739",0
"ERR046741",0
"ERR046743",0
"ERR046744",0
"ERR046745",0
"ERR046746",0
"ERR046747",0
"ERR046748",0
"ERR046749",0
"ERR046751",0
"ERR046752",0
"ERR046753",0
"ERR046754",0
"ERR046755",0
"ERR046756",0
"ERR046758",0
"ERR046759",0
"ERR046760",0
"ERR046761",0
"ERR046762",0
"ERR046763",0
"ERR046764",0
"ERR046765",0
"ERR046766",0
"ERR046767",0
"ERR046768",0
"ERR046769",0
"ERR046770",0
"ERR046771",0
"ERR046772",0
"ERR046773",0
"ERR046775",0
"ERR046776",0
"ERR046777",0
"ERR046778",1
"ERR046779",0
"ERR046780",1
"ERR046781",0
"ERR046782",0
"ERR046783",0
"ERR046784",1
"ERR046785",0
"ERR046786",1
"ERR046788",1
"ERR046789",1
"ERR046791",0
"ERR046792",0
"ERR046794",0
"ERR046795",0
"ERR046796",1
"ERR046797",0
"ERR046798",0
"ERR046799",0
"ERR046800",0
"ERR046819",0
"ERR046820",0
"ERR046822",0
"ERR046823",0
"ERR046824",0
"ERR046825",0
"ERR046831",0
"ERR046832",0
"ERR046834",1
"ERR046837",0
"ERR046838",0
"ERR046839",0
"ERR046840",0
"ERR046841",0
"ERR046842",0
"ERR046843",0
"ERR046844",0
"ERR046845",0
"ERR046846",0
"ERR046847",0
"ERR046849",0
"ERR046850",0
"ERR046851",0
"ERR046852",0
"ERR046853",0
"ERR046854",0
"ERR046855",1
"ERR046857",0
"ERR046858",0
"ERR046859",0
"ERR046860",0
"ERR046861",0
"ERR046862",0
"ERR046863",0
"ERR046864",0
"ERR046865",0
"ERR046866",0
"ERR046867",0
"ERR046869",0
"ERR046871",0
"ERR046872",0
"ERR046873",0
"ERR046874",0
"ERR046875",0
"ERR046876",0
"ERR046877",0
"ERR046878",0
"ERR046879",0
"ERR046880",0
"ERR046881",0
"ERR046882",0
"ERR046883",0
"ERR046884",0
"ERR046885",0
"ERR046887",0
"ERR046888",0
"ERR046890",0
"ERR046891",0
"ERR046893",0
"ERR046894",0
"ERR046895",0
"ERR046897",0
"ERR046898",0
"ERR046903",1
"ERR046904",0
"ERR046905",0
"ERR046907",0
"ERR046908",0
"ERR046910",0
"ERR046911",0
"ERR046913",0
"ERR046914",0
"ERR046915",0
"ERR046916",0
"ERR046917",1
"ERR046918",0
"ERR046919",0
"ERR046920",0
"ERR046921",0
"ERR046922",0
"ERR046923",0
"ERR046924",0
"ERR046925",0
"ERR046926",0
"ERR046928",0
"ERR046929",0
"ERR046930",0
"ERR046932",0
"ERR046933",1
"ERR046936",0
"ERR046938",0
"ERR046939",0
"ERR046940",0
"ERR046941",0
"ERR046942",0
"ERR046943",1
"ERR046945",0
"ERR046946",0
"ERR046947",0
"ERR046948",0
